candidate,frequency_hz,output_psd_v2_per_hz,input_psd_v2_per_hz
A75,354813.3892335835,3.889517632800219e-14,1.1249572634868651e-15
A75,359956.4831360978,3.873610851999102e-14,1.1216691350779285e-15
A75,365174.12725484604,3.8577737546869614e-14,1.118393494890031e-15
A75,370467.4022107242,3.842001592593046e-14,1.1151999376526228e-15
A75,375837.4042884528,3.8262896123914765e-14,1.1120159538299933e-15
A75,381285.24566362763,3.810633055362243e-14,1.1089143368437595e-15
A75,386812.0546330611,3.7950271571311256e-14,1.105819356647669e-15
A75,392418.97584846267,3.7794671474737503e-14,1.1028071247764043e-15
A75,398107.17055350647,3.763948250199073e-14,1.0997985695934458e-15
A75,403877.8168243354,3.748465683114769e-14,1.096873241224679e-15
A75,409732.109813551,3.73301465807405e-14,1.0939486045727547e-15
A75,415671.2619977407,3.7175903811141895e-14,1.0911077693994332e-15
A75,421696.5034285921,3.7021880526836873e-14,1.0882646150120382e-15
A75,427809.0819876481,3.686802867969954e-14,1.0855059318563233e-15
A75,434010.2636447541,3.671430017325785e-14,1.082741891846164e-15
A75,440301.3327202518,3.6560646868025326e-14,1.0800630865173955e-15
A75,446683.5921509737,3.640702058792903e-14,1.0773758596153943e-15
A75,453158.3637600925,3.6253373127894537e-14,1.0747747228023959e-15
A75,459726.9885308831,3.609965626261585e-14,1.072162072675608e-15
A75,466390.82688445173,3.5945821756566576e-14,1.069636457867019e-15
A75,473151.25896149175,3.5791821375345937e-14,1.0670962115123326e-15
A75,480009.68490812305,3.563760689825595e-14,1.0646440329487062e-15
A75,486967.5251658748,3.548313013238009e-14,1.0621740791673728e-15
A75,494026.2207658717,3.532834292803051e-14,1.0597933098103697e-15
A75,501187.2336272844,3.5173197195688864e-14,1.057391597757479e-15
A75,508452.0468601062,3.501764492448706e-14,1.0550802672840995e-15
A75,515822.1650723182,3.486163820222785e-14,1.0527448050968423e-15
A75,523299.11468150746,3.4705129237050447e-14,1.0505009979102126e-15
A75,530884.4442310013,3.454807038079004e-14,1.0482298514141526e-15
A75,538579.7247105851,3.43904141539322e-14,1.0460517046720987e-15
A75,546386.5498818677,3.423211327242694e-14,1.0438429961659887e-15
A75,554306.5366083643,3.407312067622198e-14,1.0417286978177953e-15
A75,562341.3251903631,3.391338955963971e-14,1.039580604934679e-15
A75,570492.5797046463,3.375287340358038e-14,1.0375283917723096e-15
A75,578761.9883491352,3.359152600960626e-14,1.0354391464170067e-15
A75,587151.2637925313,3.3429301535964496e-14,1.0334473021356044e-15
A75,595662.1435290255,3.32661545354963e-14,1.031415189501682e-15
A75,604296.390238148,3.3102039995497647e-14,1.0294820427659423e-15
A75,613055.7921498362,3.293691337956495e-14,1.0275054004231644e-15
A75,621942.1634147919,3.2770730671356997e-14,1.0256293229435688e-15
A75,630957.3444802093,3.2603448420353853e-14,1.0237065400032153e-15
A75,640103.2024709472,3.2435023789565666e-14,1.0218859446164699e-15
A75,649381.631576228,3.226541460518888e-14,1.0200154609651208e-15
A75,658794.5534419408,3.2094579408184774e-14,1.0182487997229234e-15
A75,668343.9175686318,3.192247750776528e-14,1.0164291053253406e-15
A75,678031.7017152634,3.174906903675317e-14,1.0147148675928428e-15
A75,687859.9123088254,3.1574315008730504e-14,1.0129445018625353e-15
A75,697830.5848598845,3.139817737698941e-14,1.0112812124257803e-15
A75,707945.7843841563,3.122061909518103e-14,1.0095587636537807e-15
A75,718207.6058301893,3.1041604179605605e-14,1.0079449808414752e-15
A75,728618.1745132467,3.086109777301569e-14,1.0062690856852788e-15
A75,739179.646555479,3.067906620993371e-14,1.0047033995062844e-15
A75,749894.2093324756,3.049547708326341e-14,1.0030727425260407e-15
A75,760764.0819262902,3.0310299312186486e-14,1.0015537728297285e-15
A75,771791.5155850328,3.012350321111617e-14,9.999670860708401e-16
A75,782978.7941891231,2.993506055965503e-14,9.984934807347274e-16
A75,794328.2347243025,2.974494467332513e-14,9.969495433457508e-16
A75,805842.1877615032,2.955313047498872e-14,9.955199764978882e-16
A75,817523.0379436717,2.9359594566711626e-14,9.940176143785992e-16
A75,829373.2044796505,2.9164315301848776e-14,9.926307846622817e-16
A75,841395.1416452174,2.896727285730954e-14,9.911688701249144e-16
A75,853591.3392913886,2.876844930558402e-14,9.89823499013927e-16
A75,865964.3233600885,2.856782868643805e-14,9.88400950456669e-16
A75,878516.6564072954,2.836539707800616e-14,9.870957806336998e-16
A75,891250.9381337696,2.8161142666986063e-14,9.857115622081734e-16
A75,904169.8059234748,2.7955055817717875e-14,9.844453560146762e-16
A75,917275.9353898044,2.774712913991287e-14,9.830984772741815e-16
A75,930572.0409297242,2.7537357554624084e-14,9.818700152451633e-16
A75,944060.876285949,2.7325738358323824e-14,9.805595307656353e-16
A75,957745.2351172672,2.711227128468178e-14,9.793676102593643e-16
A75,971627.9515771327,2.6896958563786983e-14,9.78092619214016e-16
A75,985711.9009006431,2.667980497849275e-14,9.769360531547553e-16
A75,1000000.0000000274,2.6460817917583842e-14,9.756956988315243e-16
R75,1000.0,7.669874277047798e-14,2.1305206290087226e-15
R75,1014.4952080687361,7.562130768193284e-14,2.1005918766964487e-15
R75,1029.2005271944283,7.45592670926539e-14,2.0710907493603338e-15
R75,1044.1190029805646,7.351240104450917e-14,2.042011137057987e-15
R75,1059.2537251772892,7.248049272215034e-14,2.0133470171351014e-15
R75,1074.6078283213178,7.146332840810835e-14,1.9850924530012012e-15
R75,1090.1844923851281,7.046069743853028e-14,1.9572415928766822e-15
R75,1105.98694343556,6.947239215954937e-14,1.9297886686046415e-15
R75,1122.018454301964,6.849820788427795e-14,1.9027279944321097e-15
R75,1138.2823452540329,6.75379428504147e-14,1.8760539658569596e-15
R75,1154.781984689459,6.659139817845806e-14,1.849761058442319e-15
R75,1171.520789831561,6.565837783051656e-14,1.823843826697629e-15
R75,1188.5022274370194,6.473868856970751e-14,1.798296902925243e-15
R75,1205.7298145138755,6.38321399201359e-14,1.7731149961346958e-15
R75,1223.2071190499328,6.293854412744528e-14,1.7482928909205442e-15
R75,1240.9377607517208,6.205771611993186e-14,1.723825446408939e-15
R75,1258.9254117941684,6.118947347021481e-14,1.6997075951657835e-15
R75,1277.1737975811443,6.033363635745375e-14,1.6759343421747483e-15
R75,1295.686697517021,5.949002753010623e-14,1.6525007637748195e-15
R75,1314.4679457894238,5.865847226921749e-14,1.6294020066689217e-15
R75,1333.5214321633257,5.783879835223437e-14,1.6066332868899759e-15
R75,1352.851102786652,5.703083601733667e-14,1.5841898888393034e-15
R75,1372.4609610075638,5.6234417928277837e-14,1.5620671642803467e-15
R75,1392.3550682035861,5.5449379139728204e-14,1.540260531406052e-15
R75,1412.5375446227565,5.467555706311339e-14,1.5187654738594206e-15
R75,1433.012570236965,5.391279143294049e-14,1.4975775398290917e-15
R75,1453.7843856076643,5.316092427360598e-14,1.4766923410959145e-15
R75,1474.8572927641271,5.241979986667728e-14,1.4561055521559942e-15
R75,1496.235656094436,5.1689264718642173e-14,1.4358129092924788e-15
R75,1517.923903249387,5.0969167529119056e-14,1.4158102097253551e-15
R75,1539.926526059495,5.025935915952113e-14,1.3960933107076749e-15
R75,1562.2480814652934,4.955969260216837e-14,1.3766581287013842e-15
R75,1584.8931924611168,4.8870022949841125e-14,1.357500638497259e-15
R75,1607.866549052564,4.819020736576846e-14,1.3386168724160889e-15
R75,1631.1729092278417,4.7520105054045267e-14,1.3200029194515703e-15
R75,1654.817099943185,4.685957723047235e-14,1.3016549244961946e-15
R75,1678.804018122564,4.620848709381278e-14,1.2835690875063953e-15
R75,1703.1386316718808,4.5566699797459315e-14,1.2657416627524937e-15
R75,1727.8259805078674,4.493408242150649e-14,1.248168958005407e-15
R75,1752.871177601897,4.431050394522125e-14,1.2308473338100202e-15
R75,1778.2794100389272,4.369583521990807e-14,1.2137732026927976e-15
R75,1804.0559400917907,4.308994894216072e-14,1.1969430284579942e-15
R75,1830.2061063110607,4.249271962749636e-14,1.180353325415465e-15
R75,1856.735324630711,4.1904023584367236e-14,1.164000657699167e-15
R75,1883.6490894898054,4.132373888854234e-14,1.1478816385145356e-15
R75,1910.9529749704457,4.0751745357856303e-14,1.1319929294786816e-15
R75,1938.6526359522127,4.018792452731841e-14,1.116331239886736e-15
R75,1966.7538092833438,3.963215962457736e-14,1.1008933260731847e-15
R75,1995.2623149688852,3.9084335545736844e-14,1.0856759906965698e-15
R75,2024.1840573760674,3.8544338831516344e-14,1.0706760821214495e-15
R75,2053.525026457152,3.8012057643752797e-14,1.0558904937208467e-15
R75,2083.291298990005,3.748738174223785e-14,1.0413161632783292e-15
R75,2113.489039836653,3.6970202461886094e-14,1.026950072307623e-15
R75,2144.1245032200786,3.646041269022971e-14,1.0127892454743276e-15
R75,2175.2040340195294,3.5957906845234285e-14,9.988307499321197e-16
R75,2206.7340690845967,3.546258085343202e-14,9.850716947636266e-16
R75,2238.7211385683468,3.497433212836707e-14,9.71509230332677e-16
R75,2271.171867279773,3.449305954934908e-14,9.581405477438642e-16
R75,2304.0929760558533,3.401866344050996e-14,9.449628782103012e-16
R75,2337.4912831534966,3.3551045550160425e-14,9.319734925314399e-16
R75,2371.3737056616637,3.3090109030440906e-14,9.191697004757973e-16
R75,2405.7472609339593,3.263575841726373e-14,9.065488502765984e-16
R75,2440.619068041989,3.2187899610541383e-14,8.941083280289624e-16
R75,2475.9963492497827,3.1746439854697824e-14,8.818455572029564e-16
R75,2511.8864315095893,3.131128771945778e-14,8.697579980547379e-16
R75,2548.296747979356,3.0882353080910796e-14,8.578431471566157e-16
R75,2585.2348395622007,3.045954710284575e-14,8.460985368216605e-16
R75,2622.7083564682007,3.004278221835198e-14,8.34521734650388e-16
R75,2660.7250597988204,2.963197211168362e-14,8.231103429683529e-16
R75,2699.2928231543046,2.922703170038262e-14,8.11861998389091e-16
R75,2738.4196342643727,2.882787711765744e-14,8.007743712642134e-16
R75,2778.1135966425472,2.843442569501358e-14,7.898451652622605e-16
R75,2818.382931264466,2.8046595945132145e-14,7.790721168308397e-16
R75,2859.235978270519,2.7664307544993082e-14,7.684529947910362e-16
R75,2900.6811986931666,2.7287481319239527e-14,7.579855998111427e-16
R75,2942.727176209295,2.691603922377995e-14,7.47667764016306e-16
R75,2985.382618917973,2.654990432962444e-14,7.374973504734042e-16
R75,3028.6563611439774,2.618900080695216e-14,7.274722528156104e-16
R75,3072.5573652674607,2.5833253909406153e-14,7.175903947379835e-16
R75,3117.0947235801405,2.5482589958612734e-14,7.078497296366409e-16
R75,3162.277660168394,2.5136936328922156e-14,6.982482401146459e-16
R75,3208.115532823651,2.4796221432367052e-14,6.887839376354986e-16
R75,3254.617834980474,2.4460374703835974e-14,6.79454862038891e-16
R75,3301.7941976827356,2.412932658645878e-14,6.702590812082493e-16
R75,3349.6543915782927,2.3803008517200602e-14,6.611946905959393e-16
R75,3398.208328942576,2.348135291266212e-14,6.522598129045955e-16
R75,3447.4660657315108,2.3164293155082146e-14,6.434525976213838e-16
R75,3497.437803664196,2.2851763578540623e-14,6.347712207128466e-16
R75,3548.133892335772,2.254369945535861e-14,6.26213884167833e-16
R75,3599.564831360914,2.224003698269268e-14,6.177788157056271e-16
R75,3651.7412725483955,2.194071326932055e-14,6.094642683271434e-16
R75,3704.674022107176,2.1645666322615975e-14,6.012685200361103e-16
R75,3758.3740428844612,2.1354835035709422e-14,5.931898733981566e-16
R75,3812.8524566362084,2.1068159174832335e-14,5.852266552748227e-16
R75,3868.1205463305423,2.0785579366842084e-14,5.773772163901575e-16
R75,3924.189758484557,2.0507037086925318e-14,5.696399310773547e-16
R75,3981.071705534994,2.0232474646476992e-14,5.620131968524914e-16
R75,4038.7781682432824,1.996183518115248e-14,5.544954341735907e-16
R75,4097.321098135438,1.9695062639090446e-14,5.470850860211278e-16
R75,4156.712619977334,1.9432101769304058e-14,5.397806176693394e-16
R75,4216.965034285847,1.9172898110238008e-14,5.325805162731419e-16
R75,4278.0908198764055,1.891739797848891e-14,5.254832906515013e-16
R75,4340.102636447464,1.8665548457687222e-14,5.184874708804086e-16
R75,4403.01332720244,1.841729738753753e-14,5.115916080881525e-16
R75,4466.835921509658,1.8172593353015892e-14,5.047942740539929e-16
R75,4531.583637600846,1.793138567372119e-14,4.980940610151874e-16
R75,4597.26988530875,1.7693624393378827e-14,4.914895812710095e-16
R75,4663.908268844436,1.7459260269494344e-14,4.849794670013892e-16
R75,4731.512589614835,1.7228244763154797e-14,4.785623698759279e-16
R75,4800.0968490811465,1.700053002897594e-14,4.722369608840199e-16
R75,4869.675251658663,1.6776068905193068e-14,4.660019299485293e-16
R75,4940.26220765863,1.6554814903893307e-14,4.598559857672648e-16
R75,5011.872336272756,1.6336722201387647e-14,4.537978554309751e-16
R75,5084.520468600972,1.6121745628720305e-14,4.478262842760705e-16
R75,5158.2216507230905,1.5909840662313952e-14,4.4194003550659965e-16
R75,5232.991146814981,1.5700963414748486e-14,4.3613789005812205e-16
R75,5308.844442309919,1.5495070625671425e-14,4.304186462233207e-16
R75,5385.797247105755,1.5292119652838415e-14,4.247811195269378e-16
R75,5463.865498818579,1.5092068463281622e-14,4.1922414235469787e-16
R75,5543.065366083543,1.489487562460427e-14,4.137465638392194e-16
R75,5623.413251903529,1.4700500296399694e-14,4.0834724949191754e-16
R75,5704.92579704636,1.4508902221792843e-14,4.030250810998259e-16
R75,5787.619883491247,1.4320041719102808e-14,3.9777895636014255e-16
R75,5871.512637925207,1.4133879673624326e-14,3.926077887879085e-16
R75,5956.621435290147,1.3950377529526775e-14,3.8751050735286227e-16
R75,6042.963902381372,1.3769497281868957e-14,3.8248605639793045e-16
R75,6130.557921498252,1.3591201468727875e-14,3.7753339527805836e-16
R75,6219.421634147808,1.3415453163440094e-14,3.7265149828947516e-16
R75,6309.573444801979,1.3242215966953857e-14,3.678393543101743e-16
R75,6401.032024709357,1.3071454000290504e-14,3.630959667399229e-16
R75,6493.816315762163,1.2903131897113662e-14,3.58420353142059e-16
R75,6587.945534419289,1.2737214796404483e-14,3.538115451942339e-16
R75,6683.439175686198,1.2573668335241745e-14,3.4926858833119494e-16
R75,6780.317017152512,1.241245864168478e-14,3.4479054170625287e-16
R75,6878.59912308813,1.2253552327758489e-14,3.4037647783471473e-16
R75,6978.3058485987185,1.2096916482538245e-14,3.3602548256609154e-16
R75,7079.4578438414355,1.1942518665333847e-14,3.3173665472783786e-16
R75,7182.076058301764,1.1790326898970722e-14,3.275091061083214e-16
R75,7286.181745132336,1.1640309663167115e-14,3.233419611005308e-16
R75,7391.796465554657,1.1492435888006056e-14,3.192343566958368e-16
R75,7498.94209332462,1.1346674947500396e-14,3.1518544212732957e-16
R75,7607.640819262764,1.1202996653249972e-14,3.111943788744098e-16
R75,7717.915155850188,1.1061371248189272e-14,3.072603403054151e-16
R75,7829.787941891089,1.0921769400424466e-14,3.0338251169309243e-16
R75,7943.282347242882,1.078416219715856e-14,2.995600898561659e-16
R75,8058.421877614886,1.0648521138703238e-14,2.9579228318575876e-16
R75,8175.23037943657,1.0514818132576364e-14,2.920783112855492e-16
R75,8293.732044796356,1.0383025487683734e-14,2.884174050092202e-16
R75,8413.951416452024,1.0253115908584035e-14,2.848088060988465e-16
R75,8535.913392913733,1.0125062489835681e-14,2.812517672334649e-16
R75,8659.64323360073,9.99883871042449e-15,2.777455516653309e-16
R75,8785.166564072795,9.874418428270902e-15,2.742894332797115e-16
R75,8912.509381337535,9.751775874815748e-15,2.7088269622864616e-16
R75,9041.698059234586,9.630885649683364e-15,2.6752463500207945e-16
R75,9172.75935389788,9.51172271542085e-15,2.642145540587515e-16
R75,9305.720409297075,9.3942623923127e-15,2.6095176790880183e-16
R75,9440.608762859321,9.278480353269349e-15,2.5773560074141297e-16
R75,9577.452351172502,9.164352618788814e-15,2.5456538651902435e-16
R75,9716.279515771153,9.051855551990372e-15,2.5144046860134593e-16
R75,9857.119009006256,8.940965853719057e-15,2.4836019985133963e-16
R75,10000.000000000096,8.831660557720267e-15,2.4532394225520817e-16
R75,10144.952080687459,8.723917025883204e-15,2.4233106704031975e-16
R75,10292.005271944381,8.617712943552372e-15,2.393809542907671e-16
R75,10441.190029805744,8.513026314905906e-15,2.364729930774209e-16
R75,10592.537251772992,8.409835458400175e-15,2.3360658106865403e-16
R75,10746.07828321328,8.308119002279186e-15,2.3078112467272327e-16
R75,10901.844923851384,8.207855880148415e-15,2.2799603864323594e-16
R75,11059.869434355705,8.109025326611715e-15,2.252507462340835e-16
R75,11220.184543019746,8.011606872970602e-15,2.22544678799217e-16
R75,11382.823452540435,7.915580342985054e-15,2.198772759603676e-16
R75,11547.819846894698,7.820925848694737e-15,2.1724798520069087e-16
R75,11715.207898315717,7.727623786300139e-15,2.1465626204552444e-16
R75,11885.022274370305,7.635654832102325e-15,2.1210156964945102e-16
R75,12057.298145138866,7.544999938500955e-15,2.095833789903598e-16
R75,12232.07119049944,7.455640330049214e-15,2.0710116844946445e-16
R75,12409.377607517323,7.367557499565329e-15,2.046544240189534e-16
R75,12589.254117941802,7.280733204299545e-15,2.0224263887448802e-16
R75,12771.737975811562,7.195149462155841e-15,1.9986531359674616e-16
R75,12956.86697517033,7.110788547967786e-15,1.9752195573590834e-16
R75,13144.679457894359,7.027632989827324e-15,1.9521208004741968e-16
R75,13335.21432163338,6.945665565466351e-15,1.9293520804795759e-16
R75,13528.511027866647,6.864869298689704e-15,1.9069086826575987e-16
R75,13724.609610075766,6.785227455859268e-15,1.8847859578754668e-16
R75,13923.55068203599,6.7067235424283075e-15,1.862979325237846e-16
R75,14125.375446227694,6.629341299525267e-15,1.8414842674602485e-16
R75,14330.125702369782,6.553064700586414e-15,1.8202963336748787e-16
R75,14537.843856076775,6.477877948036606e-15,1.7994111347026444e-16
R75,14748.572927641406,6.403765470017409e-15,1.7788243460162948e-16
R75,14962.356560944498,6.330711917162099e-15,1.758531702905314e-16
R75,15179.239032494008,6.258702159416627e-15,1.7385290036007125e-16
R75,15399.26526059509,6.1877212829059885e-15,1.718812104326824e-16
R75,15622.480814653076,6.117754586845526e-15,1.6993769225923541e-16
R75,15848.931924611312,6.048787580496168e-15,1.68021943212294e-16
R75,16078.665490525787,5.980805980163306e-15,1.66133566632326e-16
R75,16311.729092278567,5.9137957062384816e-15,1.642721713084007e-16
R75,16548.170999432,5.847742880283376e-15,1.6243737184201771e-16
R75,16788.040181225795,5.782633822155482e-15,1.6062878811458268e-16
R75,17031.386316718967,5.718455047174755e-15,1.5884604566939286e-16
R75,17278.259805078833,5.655193263330863e-15,1.570887751652073e-16
R75,17528.711776019132,5.592835368530235e-15,1.5535661277695673e-16
R75,17782.794100389434,5.531368447882545e-15,1.5364919963469541e-16
R75,18040.55940091807,5.470779771025859e-15,1.5196618224363495e-16
R75,18302.061063110774,5.4110567894900825e-15,1.5030721190773746e-16
R75,18567.35324630728,5.35218713409804e-15,1.4867194516970484e-16
R75,18836.49089489823,5.294158612403754e-15,1.4706004321844697e-16
R75,19109.529749704634,5.236959206167151e-15,1.454711723496851e-16
R75,19386.526359522308,5.180577068865075e-15,1.4390500335649828e-16
R75,19667.538092833624,5.125000523237688e-15,1.423612120112428e-16
R75,19952.62314968904,5.070218058870034e-15,1.4083947843834217e-16
R75,20241.840573760863,5.016218329808104e-15,1.3933948761825827e-16
R75,20535.250264571714,4.962990152208995e-15,1.3786092874166116e-16
R75,20832.91298990025,4.910522502024544e-15,1.364034957362215e-16
R75,21134.890398366733,4.858804512718267e-15,1.3496688660126233e-16
R75,21441.245032200994,4.807825473014661e-15,1.3355080395818648e-16
R75,21752.0403401955,4.757574824680861e-15,1.3215495436466825e-16
R75,22067.340690846177,4.708042160339951e-15,1.3077904888957462e-16
R75,22387.21138568368,4.6592172213153756e-15,1.2942280240571523e-16
R75,22711.718672797946,4.611089895506375e-15,1.2808593419015458e-16
R75,23040.929760558753,4.563650215293585e-15,1.2676816719450474e-16
R75,23374.912831535188,4.5168883554747225e-15,1.2546922867157033e-16
R75,23713.73705661686,4.470794631229583e-15,1.241888494221189e-16
R75,24057.47260933982,4.425359496114285e-15,1.229267644488515e-16
R75,24406.19068042012,4.380573540084039e-15,1.2168271217853893e-16
R75,24759.96349249806,4.336427487544344e-15,1.204564351443638e-16
R75,25118.864315096132,4.292912195429734e-15,1.192476791822606e-16
R75,25482.967479793802,4.2500186513102875e-15,1.1805619414272317e-16
R75,25852.34839562225,4.207737971525004e-15,1.1688173306013938e-16
R75,26227.083564682252,4.166061399341905e-15,1.157240528952159e-16
R75,26607.25059798845,4.124980303144418e-15,1.1458291367603926e-16
R75,26992.928231543297,4.084486174643635e-15,1.1345807927232928e-16
R75,27384.19634264398,4.044570627116243e-15,1.1234931650690162e-16
R75,27781.13596642573,4.0052253936674245e-15,1.1125639596302326e-16
R75,28183.82931264492,3.966442325518755e-15,1.1017909106488845e-16
R75,28592.359782705455,3.928213390320479e-15,1.0911717891941757e-16
R75,29006.811986931934,3.890530670487898e-15,1.0807043936429275e-16
R75,29427.271762093224,3.853386361561594e-15,1.0703865584560753e-16
R75,29853.82618918001,3.81677277059095e-15,1.0602161443194496e-16
R75,30286.56361144006,3.780682314540938e-15,1.0501910472935396e-16
R75,30725.573652674895,3.745107518721498e-15,1.0403091885988293e-16
R75,31170.947235801697,3.710041015239465e-15,1.0305685241543325e-16
R75,31622.77660168424,3.675475541472633e-15,1.0209670339908601e-16
R75,32081.155328236815,3.6414039385654585e-15,1.0115027321946373e-16
R75,32546.17834980505,3.6078191499464976e-15,1.0021736559310613e-16
R75,33017.94197682767,3.57471421986678e-15,9.929778758105914e-17
R75,33496.543915783244,3.5420822919592963e-15,9.83913484504681e-17
R75,33982.08328942608,3.509916607818828e-15,9.74978607551988e-17
R75,34474.660657315435,3.4782105056022887e-15,9.661713915473376e-17
R75,34974.378036642294,3.446957418648887e-15,9.574900154072193e-17
R75,35481.33892335806,3.4161508741201455e-15,9.489326781116695e-17
R75,35995.64831360948,3.3857844916592344e-15,9.40497610449006e-17
R75,36517.412725484304,3.3558519820695008e-15,9.321830622895609e-17
R75,37046.74022107211,3.326347146011926e-15,9.239873148306166e-17
R75,37583.74042884497,3.2972638727210968e-15,9.159086673798871e-17
R75,38128.524566362445,3.2685961387396056e-15,9.07945450122682e-17
R75,38681.205463305785,3.240338006670485e-15,9.000960103919628e-17
R75,39241.89758484594,3.2124836239474685e-15,8.923587259809034e-17
R75,39810.71705535032,3.1850272216228254e-15,8.847319908751689e-17
R75,40387.781682433204,3.1579631131725504e-15,8.772142291352735e-17
R75,40973.210981354765,3.1312856933185343e-15,8.698038800655089e-17
R75,41567.12619977373,3.104989436867641e-15,8.62499412691726e-17
R75,42169.65034285886,3.079068897567343e-15,8.552993103400961e-17
R75,42780.90819876445,3.0535187069776946e-15,8.48202085737288e-17
R75,43401.026364475045,3.0283335733594077e-15,8.412062649708453e-17
R75,44030.13327202482,3.0035082805778896e-15,8.343104032401656e-17
R75,44668.359215097,2.9790376870227995e-15,8.275130681688644e-17
R75,45315.836376008876,2.9549167245432007e-15,8.208128562363967e-17
R75,45972.698853087924,2.931140397397749e-15,8.14208375411309e-17
R75,46639.08268844478,2.9077037812200637e-15,8.076982622949103e-17
R75,47315.12589614878,2.8846020219987053e-15,8.01281164042695e-17
R75,48000.9684908119,2.8618303350718685e-15,7.949557562531264e-17
R75,48696.75251658707,2.8393840041363015e-15,7.887207241428526e-17
R75,49402.62207658675,2.8172583802705156e-15,7.825747812153943e-17
R75,50118.72336272801,2.7954488809718217e-15,7.765166496539923e-17
R75,50845.20468601018,2.7739509892072384e-15,7.705450798068315e-17
R75,51582.21650723137,2.752760252477843e-15,7.64658829759503e-17
R75,52329.91146815029,2.7318722818965778e-15,7.58856685675306e-17
R75,53088.444423099674,2.7112827512792062e-15,7.531374405073553e-17
R75,53857.97247105804,2.690987396247897e-15,7.474999152346245e-17
R75,54638.654988186296,2.670982013349132e-15,7.419429366714243e-17
R75,55430.653660835946,2.651262459181348e-15,7.364653596416687e-17
R75,56234.13251903581,2.631824649537813e-15,7.310660438424439e-17
R75,57049.25797046412,2.6126645585604264e-15,7.257438770012711e-17
R75,57876.198834913,2.593778217905775e-15,7.204977507459016e-17
R75,58715.12637925261,2.5751617159232042e-15,7.153265847929785e-17
R75,59566.21435290201,2.556811196844548e-15,7.102293017753537e-17
R75,60429.63902381426,2.538722859985477e-15,7.052048525114921e-17
R75,61305.57921498307,2.5208929589582387e-15,7.002521897388534e-17
R75,62194.216341478634,2.5033178008956453e-15,6.953702945166451e-17
R75,63095.73444802036,2.485993745686119e-15,6.905581488109223e-17
R75,64010.32024709414,2.4689172052196776e-15,6.858147630860855e-17
R75,64938.163157622206,2.4520846426447013e-15,6.811391476844853e-17
R75,65879.45534419348,2.4354925716352925e-15,6.765303416650491e-17
R75,66834.39175686258,2.4191375556690974e-15,6.719873829171099e-17
R75,67803.17017152572,2.4030162073154354e-15,6.675093383076773e-17
R75,68785.99123088192,2.3871251875336235e-15,6.630952724660175e-17
R75,69783.05848598781,2.3714612049812668e-15,6.587442793043951e-17
R75,70794.57843841499,2.35602101533246e-15,6.544554494065198e-17
R75,71820.76058301827,2.340801420605729e-15,6.502279029900986e-17
R75,72861.81745132401,2.3257992685015313e-15,6.4606075582868e-17
R75,73917.96465554723,2.3110114517492346e-15,6.419531537280299e-17
R75,74989.42093324687,2.2964349074634478e-15,6.379042369071375e-17
R75,76076.40819262833,2.2820666165094564e-15,6.339131760643312e-17
R75,77179.15155850258,2.2679036028777947e-15,6.299791351391821e-17
R75,78297.8794189116,2.2539429330677266e-15,6.261013090484339e-17
R75,79432.82347242955,2.240181715479493e-15,6.222788847463056e-17
R75,80584.2187761496,2.226617099815247e-15,6.185110807146247e-17
R75,81752.30379436645,2.2132462764885802e-15,6.147971062345961e-17
R75,82937.32044796432,2.2000664760424053e-15,6.111362027201444e-17
R75,84139.51416452101,2.1870749685751868e-15,6.075276011094602e-17
R75,85359.13392913812,2.174269063175359e-15,6.039705651354332e-17
R75,86596.43233600809,2.1616461073638006e-15,6.004643467403057e-17
R75,87851.66564072875,2.1492034865442525e-15,5.970082313821929e-17
R75,89125.09381337615,2.1369386234616083e-15,5.936014913709165e-17
R75,90416.98059234666,2.1248489776678964e-15,5.902434333150467e-17
R75,91727.5935389796,2.1129320449959175e-15,5.869333492713997e-17
R75,93057.20409297157,2.101185357037674e-15,5.836705664433268e-17
R75,94406.08762859405,2.089606480643541e-15,5.804543960295194e-17
R75,95774.52351172586,2.0781930174021542e-15,5.772841852868896e-17
R75,97162.79515771239,2.0669426031540067e-15,5.741592639664454e-17
R75,98571.19009006342,2.0558529074988987e-15,5.710789988629215e-17
R75,100000.00000000183,2.0449216333130247e-15,5.680427377008788e-17
R75,101449.52080687547,2.0341465162729103e-15,5.650498663079235e-17
R75,102920.0527194447,2.0235253243861448e-15,5.620997498207693e-17
R75,104411.90029805835,2.013055857528838e-15,5.591917926140168e-17
R75,105925.37251773084,2.0027359469896147e-15,5.563253766869432e-17
R75,107460.78283213373,1.992563455020167e-15,5.534999244919853e-17
R75,109018.44923851478,1.982536274392114e-15,5.5071483435396877e-17
R75,110598.694343558,1.972652327960307e-15,5.479695463504293e-17
R75,112201.84543019843,1.962909568232211e-15,5.452634746067679e-17
R75,113828.23452540534,1.953305976943545e-15,5.425960763890018e-17
R75,115478.19846894799,1.943839564639865e-15,5.39966781109658e-17
R75,117152.0789831582,1.9345083702641835e-15,5.373750628024823e-17
R75,118850.22274370409,1.9253104607503736e-15,5.348203656646737e-17
R75,120572.98145138971,1.91624393062246e-15,5.323021800925534e-17
R75,122320.71190499548,1.9073069015995184e-15,5.298199645760344e-17
R75,124093.77607517432,1.898497522206255e-15,5.273732254842254e-17
R75,125892.54117941913,1.8898139673890884e-15,5.249614351177632e-17
