candidate,index,condition,role,numerical_usable,terminal_supported,out_v,error_v,gain,band_min_magnitude,band_max_magnitude,bandwidth_hz,current_a,power_w,supply_current_a,input_current_a,feedback_current_a,dc_ac_current_pass,sine_assessed,sine_thd_fraction,sine_gain,sine_min_v,sine_max_v,sine_stationary,sine_all_assessed_pass,predicted_out_v,realization_id,attempt_sha256
R75,33,supply_097,DEVELOPMENT,True,True,0.4581985038125889,-0.04180149618741108,-6.106469000058075,6.106420882665943,6.106469005084218,25183662.47416852,7.677031652064644e-05,7.446401533136047e-05,7.676417864821071e-05,6.137872435730673e-09,,False,False,,,,,,,0.45886144469294227,de7b6a245a59196e15860e220fbda34e863907b259121cd2c432f3e28745b321,8036d4be8fc7e5852195551ef5554a620edf454edff44d8a9071ee7ea7882f45
R75,34,nominal,DEVELOPMENT,True,True,0.48264110417720385,-0.01735889582279615,-6.140035310861888,6.1399869483078415,6.140035315913387,25188654.072297763,7.760391580876729e-05,7.760050973390479e-05,7.759772294538091e-05,6.192863386380101e-09,,True,False,,,,,,,0.483054158171587,457bba261893674984e417a5c766453a5fd227bb1557044b3e3f37587d614756,05a3e3c88a9b0b187f9f14482e7be8665cda21d3d5fd65cd666c9a2c121f7828
R75,34,supply_097,DEVELOPMENT,True,True,0.45501957190894887,-0.04498042809105113,-6.1324502718989065,6.132401953298509,6.132450276946653,25184551.55069004,7.724717810341727e-05,7.49265402050992e-05,7.724098088184889e-05,6.1972215683811505e-09,,False,False,,,,,,,0.45540733198192024,457bba261893674984e417a5c766453a5fd227bb1557044b3e3f37587d614756,ea1d0057dc703353965765637c711efa646862b130a79ab80865f55e37135053
R75,35,nominal,DEVELOPMENT,True,True,0.4787373126320228,-0.021262687367977207,-6.171587577052654,6.1715389693431035,6.171587582130165,25189503.392004117,7.818949416516875e-05,7.818605743379393e-05,7.818324556266907e-05,6.2486024996833214e-09,,True,False,,,,,,,0.4793469630002931,020ffc77443b9aa6b7a8f7a6cd645a1a21a002785ea59bf64516d0b953e00435,7784c16406ede077beeb83a76acd094bc59f5d6918ab4c792e9d06e87789d9ac
R75,35,supply_097,DEVELOPMENT,True,True,0.45112067669026223,-0.048879323309737766,-6.163841254540049,6.163792693649912,6.163841259613513,25185835.788441546,7.783202177697963e-05,7.549380973580185e-05,7.782576910800194e-05,6.2526689776861745e-09,,False,False,,,,,,,0.4517001368106264,020ffc77443b9aa6b7a8f7a6cd645a1a21a002785ea59bf64516d0b953e00435,bc9edd3e977a5f2b46b6651e6b319f1b9134663519454c478da31d7aa558e748
R75,36,nominal,DEVELOPMENT,True,True,0.5111481220531796,0.01114812205317961,-5.905525406610389,5.905478874073736,5.905525411466662,25184207.3276353,7.332772566470698e-05,7.332458040466238e-05,7.332200701008042e-05,5.718654626555263e-09,,True,False,,,,,,,0.5115319286060604,3f58be3e236634a76c2de525d6370a07a3631d32cbb4bd1b05e2e91e330638d8,c8f51f468c439169af327ec38389a0e4aee3bcc452692a86cdeb10f9a806f923
R75,36,supply_097,DEVELOPMENT,True,True,0.48349322777366155,-0.01650677222633845,-5.898901465886229,5.898854961615037,5.8989014707403555,25177759.743930947,7.297599435290191e-05,7.078373726295918e-05,7.297026885414099e-05,5.725498760918244e-09,,True,False,,,,,,,0.4838851024163937,3f58be3e236634a76c2de525d6370a07a3631d32cbb4bd1b05e2e91e330638d8,3fca066f129f4e7f9c8e1fdc6fc1b0d3c3c8751214beb43c2484f9cb5b026e5c
R75,37,nominal,DEVELOPMENT,True,True,0.487773552854011,-0.012226447145988972,-6.102795652935902,6.102747579953051,6.102795657956012,25187715.1621504,7.683399793627222e-05,7.683065302101084e-05,7.682791627216062e-05,6.081664111602745e-09,,True,False,,,,,,,0.48803706833167254,3b1a71aff34b19898a85c109f1e1c97bd3285150b606c7e7b3778beb829cd0f2,ad31b4d422e46874755faa01824083ae9721e4ef831221159c684c024225d29c
R75,37,supply_097,DEVELOPMENT,True,True,0.46014592862989734,-0.03985407137010266,-6.095406072161923,6.095358039633684,6.095406077178642,25183077.3236697,7.647817434727683e-05,7.418066417989783e-05,7.64720879300447e-05,6.086417232134458e-09,,False,False,,,,,,,0.4603902421420058,3b1a71aff34b19898a85c109f1e1c97bd3285150b606c7e7b3778beb829cd0f2,4dbd9785f3b4373d8c408be27040e86c28c5e98a965052271a1f4107a33acf81
R75,38,nominal,DEVELOPMENT,True,True,0.5076962752755279,0.007696275275527853,-5.934003108207563,5.933956353212329,5.934003113087363,25184711.70419644,7.384550917212422e-05,7.38423379154767e-05,7.383974325094691e-05,5.765921177308935e-09,,True,False,,,,,,,0.5084342693844947,66f244704580b7bb6c8bc6c4dd37195a36d475164b6eb976cefc70c8c6bb4883,ad250bd315534939b3728179f19544933d56691430535dea5d88fa5992d11fc9
R75,38,supply_097,DEVELOPMENT,True,True,0.48004529795043543,-0.019954702049564566,-5.9272776677097285,5.927230942505163,5.92727767258723,25178485.036885,7.349319002661803e-05,7.128539266299719e-05,7.34874175981136e-05,5.772428504429664e-09,,True,False,,,,,,,0.4807874431948279,66f244704580b7bb6c8bc6c4dd37195a36d475164b6eb976cefc70c8c6bb4883,2a3e80bb07c3cb09a9ec731617c4b88df82b8999d1c351ad173b315d0524290a
R75,39,nominal,DEVELOPMENT,True,True,0.4976125015230792,-0.002387498476920824,-6.014408434717964,6.014361051321829,6.014408439665477,25185991.27489862,7.535816250547038e-05,7.535487773569029e-05,7.535219019677933e-05,5.9723086910505076e-09,,True,False,,,,,,,0.4978974978234045,504884701318f7f5ba8213b0e23e506867b95aaf2df9547bd3c675976c70af00,102f92c798a6e2724f6d9dbea8f349f1b31288645c0d52c316e559400bf1dc39
R75,39,supply_097,DEVELOPMENT,True,True,0.4699728643998041,-0.030027135600195876,-6.007372341623427,6.007324992918069,6.007372346568136,25180499.54976137,7.50041415517959e-05,7.275090879507695e-05,7.49981636476323e-05,5.977904163595015e-09,,False,False,,,,,,,0.47025067163373774,504884701318f7f5ba8213b0e23e506867b95aaf2df9547bd3c675976c70af00,e7be197ff1fc0eb3df175e1e22cb9c66053ed620d8fdee3b3c4fe514e56d0576
R75,40,nominal,DEVELOPMENT,True,True,0.507383704973903,0.007383704973902949,-5.934885490611413,5.9348387287330455,5.934885495492177,25184722.007414244,7.38924083247703e-05,7.388922755327941e-05,7.388662510387778e-05,5.783220892517475e-09,,True,False,,,,,,,0.5081689783699913,e46d5b6f44a0831bb210fa75822e4b7a0076bccadd4fc8340d915c69a6671153,e37b91ea83dea617338d15f522765a8ace24b3827619713520ce3df0ef835322
R75,40,supply_097,DEVELOPMENT,True,True,0.4797329965109318,-0.02026700348906818,-5.928152507966972,5.928105776009535,5.928152512845421,25178519.28112655,7.354004882646155e-05,7.13308367168569e-05,7.353425912490229e-05,5.789701559269413e-09,,True,False,,,,,,,0.48052215218032457,e46d5b6f44a0831bb210fa75822e4b7a0076bccadd4fc8340d915c69a6671153,07d5e3a4eda28cf2c1eb2daf50bee4c57eb3d222a960b52a2772c5a33a83be69
R75,41,nominal,DEVELOPMENT,True,True,0.5033887846238896,0.0033887846238895847,-5.965086328382455,5.965039331306754,5.965086333287993,25185445.97855003,7.449164990166017e-05,7.448844123672235e-05,7.448581596540958e-05,5.833936250591604e-09,,True,False,,,,,,,0.5050015745823402,0dc49e15cc58f58d30ccae7e774a76fce22b494df13c2415c296f1e6b349fd78,44d49d590e0e9e52801fc58b04d500b1df8d0e4a93f1686916644c49947d72ea
R75,41,supply_097,DEVELOPMENT,True,True,0.4757426712934806,-0.02425732870651942,-5.958229146330774,5.9581821811397395,5.958229151233798,25179534.4940647,7.413860080729903e-05,7.191140596411662e-05,7.413276077083088e-05,5.840036468144922e-09,,True,False,,,,,,,0.47735474839267344,0dc49e15cc58f58d30ccae7e774a76fce22b494df13c2415c296f1e6b349fd78,74eb80a9ac971657cdeb4e5dc96737148f4393b0637e222fa1cf1f5f6775295b
R75,42,nominal,DEVELOPMENT,True,True,0.5052615407343654,0.005261540734365355,-5.9519583882750435,5.951911492885469,5.951958393170181,25184976.84300492,7.42107511945193e-05,7.420754660670807e-05,7.420492467122617e-05,5.826523293136696e-09,,True,False,,,,,,,0.5058934822621249,673bbd32818bd1b52ee3fede3c8662f01119aa30f163161155733f9097bd53c1,6b3eb4d468bac4e101441b98f103bd17b1df0e94a40c2c41dc3ace0863948b9a
R75,42,supply_097,DEVELOPMENT,True,True,0.47761319526848417,-0.02238680473151583,-5.9451627492539485,5.94511588475658,5.945162754146673,25178916.927132156,7.385803707701906e-05,7.163926290537093e-05,7.385220427060065e-05,5.832806418415437e-09,,True,False,,,,,,,0.4782466560724582,673bbd32818bd1b52ee3fede3c8662f01119aa30f163161155733f9097bd53c1,4b87387b4ddab7efe2132cb1eedd8c7f9246ea40700b53eb081dddb5547624d3
R75,43,nominal,DEVELOPMENT,True,True,0.5069565976722197,0.006956597672219678,-5.938871882606265,5.938825089204628,5.938871887490657,25184682.465934604,7.39564914279371e-05,7.395329852717335e-05,7.395068615382119e-05,5.805274115914215e-09,,True,False,,,,,,,0.5072294028363625,0afa6389ec675af29c821a988286a9265a4683573ab7259ac7533183a20e73e3,d301a0a1f105720118e92b016574aa2f2b80b0cfe01b5ae19def664f85490f72
R75,43,supply_097,DEVELOPMENT,True,True,0.47930630754000253,-0.02069369245999747,-5.932128395107956,5.932081631780494,5.932128399990017,25178502.028195713,7.360406915005284e-05,7.139292498121438e-05,7.359825743017422e-05,5.8117198786203535e-09,,True,False,,,,,,,0.4795825766466958,0afa6389ec675af29c821a988286a9265a4683573ab7259ac7533183a20e73e3,61ecd55773088cda246fab74b90064afe077ab6897fdbe121f8a090f71ab00b6
F75S,24,nominal,DEVELOPMENT,True,True,0.5318527748762876,0.03185277487628757,-6.010716483376825,6.010382049817111,6.010716518688664,9475024.833613422,7.643522495785011e-05,7.610154460071711e-05,7.643522495785011e-05,-7.415119047400175e-07,7.443765582888751e-07,False,True,0.002017189948819258,6.009660962684547,0.5016850919466195,0.5617781148796156,True,False,0.532140161172993,88d2fd57a4350ff7b92c8ebad5fab7e9c735e9549d5d0f476da2bad5a77587b0,7efdfd33ec590a7e1d1c1bbfc24ee28feae0d4a04687d6827b0a777a1a5c5548
F75S,24,supply_097,DEVELOPMENT,True,True,0.49420737280821514,-0.00579262719178486,-5.973716868515366,5.973370833787822,5.9737169050034025,9286013.191890163,7.217902395616024e-05,6.983391153461974e-05,7.217902395616024e-05,-3.9942600634602443e-07,4.021311274475492e-07,True,False,,,,,,,0.4954163693582207,88d2fd57a4350ff7b92c8ebad5fab7e9c735e9549d5d0f476da2bad5a77587b0,a249cc293774e5196cdda11f91fd537393cd4aa89b05277a7a4bbb271cc5a7f8
F75S,25,nominal,DEVELOPMENT,True,True,0.45595120086651786,-0.04404879913348214,-5.99597599179386,5.9956206616087355,5.995976029237116,9181279.940354055,7.365080559048867e-05,7.362753148026879e-05,7.365080559048867e-05,-5.172024493307458e-08,5.43399841718728e-08,False,True,0.0014925723766395253,5.9954262851198905,0.42588558758650574,0.4858378761021967,True,False,0.45597356240155706,aff89d1291e989c4d3f156883756eacaadfbf4c088166265dc8de838f2b41324,3071e0e76c642b01c427c1e0687e4a32e72e5ce79dfd8db4d7ef9546bc0d73cc
F75S,25,supply_097,DEVELOPMENT,True,True,0.41970469903162433,-0.08029530096837567,-5.948280443016778,5.947914582994891,5.948280481523001,9011871.565273087,6.978587877430079e-05,6.75479201287566e-05,6.950822053907933e-05,2.776582352214535e-07,-2.751871861616151e-07,False,False,,,,,,,0.41924977058678475,aff89d1291e989c4d3f156883756eacaadfbf4c088166265dc8de838f2b41324,6b067110907ec214cd0a71aa60f93c32ed450f940779f899e44c930037af409e
F75S,26,nominal,DEVELOPMENT,True,True,0.5400933003886378,0.04009330038863779,-5.972769285974176,5.972430231319899,5.972769321740882,9380454.081694795,7.623750227227776e-05,7.587007511526732e-05,7.623750227227776e-05,-8.165047933565294e-07,8.192825245507268e-07,False,False,,,,,,,0.5420415243652595,4a4e61ba8f9e13b3c7b63a4629fdf4d8553fe45ab0f829fd44762f1de94fc8e6,12fe25cb2fcc5aa6d9852adb4311971507bfbcce516d7696e6f32e8a185f9d8b
F75S,26,supply_097,DEVELOPMENT,True,True,0.5031538352788807,0.00315383527888069,-5.935683981397324,5.93533319204297,5.935684018353389,9193881.474631023,7.20375938386151e-05,6.966009214167407e-05,7.20375938386151e-05,-4.808308484057226e-07,4.834552679482341e-07,True,False,,,,,,,0.5053177325504873,4a4e61ba8f9e13b3c7b63a4629fdf4d8553fe45ab0f829fd44762f1de94fc8e6,c7a7b9f5586d204008e820c83753e2853a36b2b294bb7bf1d1c9254a549714b9
F75S,27,nominal,DEVELOPMENT,True,True,0.5016945726491854,0.0016945726491853774,-5.9681746590834965,5.96782279421341,5.968174696158048,9204831.383390933,7.380675893726101e-05,7.359636285179817e-05,7.380675893726101e-05,-4.67546856584085e-07,4.7019104083344253e-07,True,False,,,,,,,0.5021011085122733,9ca8dca21026724852128ac2d409aad7e109e794ab0bb3505ac8394e6dccc18b,8b31ea01c29f325d6c3c1bffcb4ec8b772a30f687d6bc9d0e72fb18001e2e6bb
F75S,27,supply_097,DEVELOPMENT,True,True,0.46468097230609845,-0.03531902769390155,-5.9237680063153455,5.923404704523175,5.923768044546425,9024887.138987085,6.963396246001441e-05,6.748590470410618e-05,6.963396246001441e-05,-1.3119751579511755e-07,1.3368997148147044e-07,False,False,,,,,,,0.465377316697501,9ca8dca21026724852128ac2d409aad7e109e794ab0bb3505ac8394e6dccc18b,07a473475a96640500def48ade7272fcc714a60de806899e434d6d5186ebb545
F75S,28,nominal,DEVELOPMENT,True,True,0.4872410274035109,-0.012758972596489115,-6.006774774453969,6.006427432466347,6.006774811085168,9294108.2215788,7.418115023984437e-05,7.40299158865453e-05,7.418115023984437e-05,-3.3607634066461613e-07,3.388026399686456e-07,True,False,,,,,,,0.4879931995098576,eadf507d6643bb8cda97f360f21b77702e836bb2de569b39e9a2565e6e2e28ff,5bf55c32974a1bf0ec77605f8bbcf99cc3efa4bbc940a69b545a76b5d02041bf
F75S,28,supply_097,DEVELOPMENT,True,True,0.45038119167275537,-0.049618808327244635,-5.96287574786365,5.962517483874756,5.9628757855993895,9118125.075613229,6.999130939259102e-05,6.78910629931627e-05,6.999130939259102e-05,-1.1269281124048035e-09,3.69922391631472e-09,False,False,,,,,,,0.4512694076950853,eadf507d6643bb8cda97f360f21b77702e836bb2de569b39e9a2565e6e2e28ff,1cd9605f517d31d59ab9d0b72e878ee8511222861bd3de1a48d6bc2dd2ec2bac
F75S,29,nominal,DEVELOPMENT,True,True,0.504971170293985,0.004971170293984972,-6.022311979143803,6.021971924471506,6.02231201503636,9405474.31961077,7.567626653630767e-05,7.545253718241068e-05,7.567626653630767e-05,-4.971763419933271e-07,4.999940687405147e-07,True,False,,,,,,,0.5051509068238963,81be8084f36ee07d9a8c7358c012dad8411ed24d19515cfb050786b175549752,2fd0807e43c96d60b43779400e1896ca47deb17fe95cee0a528aed019b7174c3
F75S,29,supply_097,DEVELOPMENT,True,True,0.46772498870402934,-0.03227501129597066,-5.981502023296027,5.98115087620272,5.981502060311718,9224376.414190976,7.144833763621643e-05,6.923346435335448e-05,7.144833763621643e-05,-1.5871811950103273e-07,1.6137807509018554e-07,False,False,,,,,,,0.468427115009124,81be8084f36ee07d9a8c7358c012dad8411ed24d19515cfb050786b175549752,68b3f9332f2f0c71efeedff177e74570d38db205d510c9ba8bdbfcff1e08726d
F75S,30,nominal,DEVELOPMENT,True,True,0.4873597303455336,-0.012640269654466407,-6.0087705224486765,6.008423467039934,6.008770559047963,9299490.784195572,7.537452160701996e-05,7.522279709775421e-05,7.537452160701996e-05,-3.3716557614610343e-07,3.398807458407266e-07,True,False,,,,,,,0.48765835778542266,0eae8736a27f64e22ceabed88afbc1303f40616d368194bb7b418a5078fe7316,d24ddf3dd3434a98edf13585e05ad9d2e480ea78ee912bac91c390d0a89fd850
F75S,30,supply_097,DEVELOPMENT,True,True,0.4510538398676237,-0.04894616013237629,-5.965354093415954,5.9649963083934905,5.9653541311002485,9126160.673846543,7.12055165021829e-05,6.906608867139181e-05,7.12055165021829e-05,-7.249634945800335e-09,9.813435181657005e-09,False,False,,,,,,,0.45093456597065035,0eae8736a27f64e22ceabed88afbc1303f40616d368194bb7b418a5078fe7316,d7eff7723c24646ac7624b2df5037be4e9f9e5e730bc8c0a99f11f6dcd191475
F75S,31,nominal,DEVELOPMENT,True,True,0.5043132699446846,0.004313269944684617,-5.987086497549595,5.98673942737334,5.987086534146756,9282523.70498,7.50595386763606e-05,7.483846520072106e-05,7.50595386763606e-05,-4.91274390310094e-07,4.940052604158357e-07,True,False,,,,,,,0.5057967090942168,b31e2791ec93e8337cbe3fde1ae486e9613d7001fc051ddaf80df1253cf5c8e2,9a972c5442de026b5b6da65824cca8fdb8cd1d3879cc917e573c020e0302818a
F75S,31,supply_097,DEVELOPMENT,True,True,0.4673585272469734,-0.03264147275302659,-5.944542850420994,5.944184537517063,5.944542888155773,9103435.788473435,7.087200842267352e-05,6.867589029104923e-05,7.087200842267352e-05,-1.5546195320908498e-07,1.5803907714882826e-07,False,False,,,,,,,0.4690729172794445,b31e2791ec93e8337cbe3fde1ae486e9613d7001fc051ddaf80df1253cf5c8e2,0f48cf5636f0fe0c2d2b7a6d53a0e6c2e621f41f0909c7b6850c80129fce3126
F75S,32,nominal,DEVELOPMENT,True,True,0.4890549147160275,-0.010945085283972478,-5.961251021076162,5.960895274729619,5.961251058555763,9149218.684849678,7.404551376204435e-05,7.388682537311418e-05,7.404551376204435e-05,-3.526408642892751e-07,3.5528506073134294e-07,True,False,,,,,,,0.489920724625264,c2e031ec73dfa13e91a3567953d7066ea585a6fd4a80ee4b7ad93aab65d94b05,06bc91484b5183833b92b5713fa76dd5e363941e485d52b76c2064f51677b8d6
F75S,32,supply_097,DEVELOPMENT,True,True,0.45229428544968414,-0.04770571455031586,-5.915321127040187,5.914954157430359,5.915321165653946,8973401.21615096,6.988967393190932e-05,6.778461777844025e-05,6.988967393190932e-05,-1.8590967804002056e-08,2.1083757716441888e-08,False,False,,,,,,,0.45319693281049167,c2e031ec73dfa13e91a3567953d7066ea585a6fd4a80ee4b7ad93aab65d94b05,228c027c1a51d20a53b4b332bfeced3c0add6e852b83511213f80f36b2d7b654
F75S,33,nominal,DEVELOPMENT,True,True,0.46563460419806046,-0.034365395801939536,-5.960067605726824,5.9597071392212015,5.9600676436905555,9087992.798768317,7.299439281378412e-05,7.293149403859796e-05,7.299439281378412e-05,-1.3977505596924006e-07,1.4236853638368296e-07,False,False,,,,,,,0.46650686454921747,c1dfa3bc452b9a8e24b3bd75cf7c90d1fa2d7cb14aaba9208b66b944036807e6,932a65e6986c3b97e73a8e3212ebd885059ab97111a9de6668efe198319ed520
F75S,33,supply_097,DEVELOPMENT,True,True,0.428694544453035,-0.07130545554696499,-5.910981635464261,5.910610096343891,5.910981674545645,8915122.403106092,6.903097474699126e-05,6.685817428220301e-05,6.883506855010948e-05,1.959061968817826e-07,-1.934639357814738e-07,False,False,,,,,,,0.42978307273444516,c1dfa3bc452b9a8e24b3bd75cf7c90d1fa2d7cb14aaba9208b66b944036807e6,d9099ae4922187922b82fca8ba5a405ebee25e93ff49110c243f0cb564d0c989
F75S,34,nominal,DEVELOPMENT,True,True,0.5301250058491114,0.030125005849111375,-6.051601160254435,6.051274938494839,6.051601194741059,9625743.92684859,7.76079901253586e-05,7.728142462727158e-05,7.76079901253586e-05,-7.257011068600452e-07,7.286799478051098e-07,False,False,,,,,,,0.5304609482355324,d298f050d03e7d0ee85035ca1576b24899df5bad0611500f9fd77e161928fdce,aee37bafcf0a997682e1aed81c178a6b0417259abb9f9d0eb13caa67ce8668c6
F75S,34,supply_097,DEVELOPMENT,True,True,0.49271119224857307,-0.007288807751426929,-6.017284912581399,6.016947516720766,6.017284948201994,9438705.28608802,7.33326550880412e-05,7.095910034758385e-05,7.33326550880412e-05,-3.857224173691343e-07,3.8853968074881393e-07,True,False,,,,,,,0.49373715642076005,d298f050d03e7d0ee85035ca1576b24899df5bad0611500f9fd77e161928fdce,1726daedb1d72d8f71cda2f192d42ac9e37d3be4822d32a8df6a05e9b0c790f3
F75S,35,nominal,DEVELOPMENT,True,True,0.5028876702770558,0.0028876702770558316,-6.064107390774987,6.063775772241535,6.064107425827268,9556930.929924091,7.7017427976984e-05,7.680228345007683e-05,7.7017427976984e-05,-4.780989486825719e-07,4.810668079023018e-07,True,False,,,,,,,0.5035376097092654,b30c3fb5293ccd3cc3775146ebfad042e72c1440d20d484020142de1b776690c,ad90db72fc1e770b2eb57f6f448e5e4f35d7c0d21bb97da7ab73ea3330b89903
F75S,35,supply_097,DEVELOPMENT,True,True,0.465948747182793,-0.034051252817207,-6.026101077288617,6.0257588696595015,6.026101113414105,9378651.402494457,7.277108852130595e-05,7.052385942337196e-05,7.277108852130595e-05,-1.424365384329108e-07,1.452438179846377e-07,False,False,,,,,,,0.4668138178944931,b30c3fb5293ccd3cc3775146ebfad042e72c1440d20d484020142de1b776690c,19b3197a213acafcd9c4e3bef91b66c131b0d97e17b7c6e52009db92e92288f5
F75S,36,nominal,DEVELOPMENT,True,True,0.5033951700910158,0.0033951700910157534,-5.985966112501762,5.985618211296362,5.985966149180665,9270599.483405009,7.483304216313936e-05,7.461571451163806e-05,7.483304216313936e-05,-4.829503366695471e-07,4.85656667243205e-07,True,False,,,,,,,0.5038462847196347,2affbdb5800af7ed9cfb7d5ec4d27b87ac757d09483c80f3fb5eb7ff247e1bd8,0ffb47abc11ff7cb3bfc14bf863c9e9e03eb30b3b2468184d6d7ebe0d8af8452
F75S,36,supply_097,DEVELOPMENT,True,True,0.4662463058477296,-0.03375369415227042,-5.94268964399676,5.942330411561885,5.942689681821977,9090337.519370168,7.06348262931969e-05,6.845036342542606e-05,7.06348262931969e-05,-1.4537350883318942e-07,1.4792570759397827e-07,False,False,,,,,,,0.46712249290486235,2affbdb5800af7ed9cfb7d5ec4d27b87ac757d09483c80f3fb5eb7ff247e1bd8,e47c18b56f23a9c6482990983f2e844d31b0b91ee9257716a61ca9bcb53dd499
F75S,37,nominal,DEVELOPMENT,True,True,0.44299825153445704,-0.057001748465542956,-5.98304621158459,5.9826866591983645,5.983046249460935,9117137.274254117,7.30773723731516e-05,7.30410696533105e-05,7.301136742798595e-05,6.600494516565119e-08,-6.34169901388637e-08,False,False,,,,,,,0.44302565721029624,f2113fb5a62c2786f7f0b021072d11c7a628ed91fb1c54730313f9a9ae205336,1147e86d4b335cc83cbc0925271d7704f0a2c3e30411ffe1aec919dcc3e4531d
F75S,37,supply_097,DEVELOPMENT,True,True,0.4065437815496383,-0.09345621845036173,-5.933161196401107,5.932791108393728,5.933161235340107,8949097.604743535,6.9267140060272e-05,6.698254314801246e-05,6.886986561709628e-05,3.9727444317572136e-07,-3.9483474018604304e-07,False,False,,,,,,,0.40630186539552393,f2113fb5a62c2786f7f0b021072d11c7a628ed91fb1c54730313f9a9ae205336,675d5a54f463709eca2f7362c58c50de3d37f47abab3c064a148bfb3f8a2e2be
F75S,38,nominal,DEVELOPMENT,True,True,0.5916258797978121,0.09162587979781212,-5.952087040705189,5.951770908866066,5.952087074123213,9697745.587950267,7.81442229861116e-05,7.756605574480627e-05,7.81442229861116e-05,-1.2848160917896287e-06,1.2877771887991557e-06,False,False,,,,,,,0.5919664906985939,e97e69eeab442f0b0bf635482be110a3b94d22e874415d04ea76680ce1fb1586,2522acbe3824b318c695cabc79b45d3b0a9b5633c061895c7cbf4227840c65ee
F75S,38,supply_097,DEVELOPMENT,True,True,0.5540941232693032,0.054094123269303185,-5.9308017229327366,5.930472464933747,5.930801757686783,9485496.582912063,7.387577554949247e-05,7.123480928189263e-05,7.387577554949247e-05,-9.437622247001807e-07,9.465650102230095e-07,False,False,,,,,,,0.5552426988838216,e97e69eeab442f0b0bf635482be110a3b94d22e874415d04ea76680ce1fb1586,86cc04d5fccd644bd544fd1e9811bb81690852c418df3733a49480d65d5769d1
F75S,39,nominal,DEVELOPMENT,True,True,0.4810733579552178,-0.018926642044782227,-6.007000164333494,6.006651766133564,6.007000201079516,9280189.024713991,7.492419709081213e-05,7.479819994131032e-05,7.492419709081213e-05,-2.799936655595585e-07,2.8273421299622237e-07,True,False,,,,,,,0.4815449218557436,d6e37eebdfa9792beea01158549cb559b957364a20d95acd713c53b8e451929b,3bfa077c6bc9a6690860975adf34629418252e1742d9328708fbe3c19c9ef2ab
F75S,39,supply_097,DEVELOPMENT,True,True,0.4445956136099631,-0.05540438639003692,-5.962835768324489,5.962476668644338,5.962835806152402,9107426.13843574,7.080150780349502e-05,6.865069149740726e-05,7.075002497275864e-05,5.148283073637405e-08,-4.8895580826731065e-08,False,False,,,,,,,0.4448211300409713,d6e37eebdfa9792beea01158549cb559b957364a20d95acd713c53b8e451929b,0bdd621a79274add1fb22f6e530bbaaaaab2ae86b979fce910f9a8b026c737db
F75S,40,nominal,DEVELOPMENT,True,True,0.5593360806838383,0.05933608068383833,-5.996456232058215,5.996130266309031,5.9964562664984715,9585557.771757685,7.776769033666562e-05,7.732160569779272e-05,7.776769033666562e-05,-9.912991974953293e-07,9.94230887088849e-07,False,False,,,,,,,0.560028804987304,77e31b47d9e19adaadda354c7dfe3db151b9a152956fbda10a99b7509bdc11ee,ff65fbb671be4b8664bcd6478558fc01d02be53de87f360077f857aefdd34970
F75S,40,supply_097,DEVELOPMENT,True,True,0.5219827047798238,0.02198270477982378,-5.965719167628015,5.96538123478,5.965719203283607,9390487.29869539,7.351034844984118e-05,7.101169772400469e-05,7.351034844984118e-05,-6.518672718695048e-07,6.546403206112878e-07,True,False,,,,,,,0.5233050131725318,77e31b47d9e19adaadda354c7dfe3db151b9a152956fbda10a99b7509bdc11ee,618f26b7ebea759b87d8a424e9132fd6945d64a6441ddd5936bcbe9ab99c25da
F75S,41,nominal,DEVELOPMENT,True,True,0.511361122068739,0.01136112206873896,-5.9590113840709105,5.958660111574771,5.9590114210821765,9205512.813910874,7.446710309767604e-05,7.42171643280759e-05,7.446710309767604e-05,-5.554194880003365e-07,5.58069271887357e-07,True,False,,,,,,,0.5120606881043226,d359bfdf596661fb412e3111d83c92bb22ddd550afc599312d3993f246844bac,3a20ddb467da9cc55716af443fbe6cd639474dc8e4a9fac11df72c334663cc1b
F75S,41,supply_097,DEVELOPMENT,True,True,0.474330512779671,-0.025669487220329024,-5.915421801881809,5.9150589471533985,5.915421840064592,9024084.869700281,7.029037437175181e-05,6.808315118814281e-05,7.029037437175181e-05,-2.1891544990323714e-07,2.2141358280638568e-07,False,False,,,,,,,0.4753368962895503,d359bfdf596661fb412e3111d83c92bb22ddd550afc599312d3993f246844bac,3386356813b2e66962fb088643161390b57a5074e145eaa91916d074c6a12d97
F75S,42,nominal,DEVELOPMENT,True,True,0.492241380028342,-0.0077586199716579984,-5.961853936079765,5.961498668515136,5.961853973502942,9155902.227105688,7.389565713824867e-05,7.372392180175432e-05,7.389565713824867e-05,-3.816340810985355e-07,3.8425039217357014e-07,True,False,,,,,,,0.49222848093818405,9f7f5fa02051e87c37e78b101acf44675f2d868d69871965ab060c7269607516,ce5f547b942bb1d20965803b2e9f28729ac4a6e30b2c3254d85b8d5d2efaf853
F75S,42,supply_097,DEVELOPMENT,True,True,0.4554353270526669,-0.04456467294733307,-5.916018901121766,5.915652318164826,5.916018939688478,8978658.103248278,6.973920439118112e-05,6.762580151249844e-05,6.973920439118112e-05,-4.717054877170085e-08,4.963621564949616e-08,False,False,,,,,,,0.45550468912341174,9f7f5fa02051e87c37e78b101acf44675f2d868d69871965ab060c7269607516,7ba69922ea81ffc90583a08695f037b0a6814874187d1216783a665b48015f03
