candidate,frequency_hz,output_psd_v2_per_hz,input_psd_v2_per_hz
R37,359956.4831360978,2.4089525871166784e-15,6.69619673365799e-17
R37,365174.12725484604,2.400510124681757e-15,6.67286278557969e-17
R37,370467.4022107242,2.392186510837898e-15,6.649866162871371e-17
R37,375837.4042884528,2.3839799981811886e-15,6.627194092251385e-17
R37,381285.24566362763,2.375888862877466e-15,6.604850093762764e-17
R37,386812.0546330611,2.3679114042877146e-15,6.582821113472312e-17
R37,392418.97584846267,2.360045944596983e-15,6.561111231689299e-17
R37,398107.17055350647,2.3522908284442315e-15,6.539707087168144e-17
R37,403877.8168243354,2.3446444225574695e-15,6.518613340178907e-17
R37,409732.109813551,2.337105115396826e-15,6.497816294299785e-17
R37,415671.2619977407,2.329671316795829e-15,6.477321210883254e-17
R37,421696.5034285921,2.3223414576099052e-15,6.457114029233292e-17
R37,427809.0819876481,2.315113989366355e-15,6.437200634418707e-17
R37,434010.2636447541,2.307987383921758e-15,6.417566571017278e-17
R37,440301.3327202518,2.300960133118168e-15,6.398218372020781e-17
R37,446683.5921509737,2.294030748444562e-15,6.379141155416514e-17
R37,453158.3637600925,2.2871977607038148e-15,6.360342128008472e-17
R37,459726.9885308831,2.2804597196815432e-15,6.341805947806529e-17
R37,466390.82688445173,2.273815193813798e-15,6.323540523043329e-17
R37,473151.25896149175,2.267262769867497e-15,6.305530016765745e-17
R37,480009.68490812305,2.2608010526133855e-15,6.287783068105456e-17
R37,486967.5251658748,2.2544286645078684e-15,6.27028330845172e-17
R37,494026.2207658717,2.2481442453780718e-15,6.253040139253031e-17
R37,501187.2336272844,2.2419464521060428e-15,6.236036621731065e-17
R37,508452.0468601062,2.235833958318924e-15,6.219282953087452e-17
R37,515822.1650723182,2.229805454078636e-15,6.202761583957389e-17
R37,523299.11468150746,2.2238596455785236e-15,6.186483542887627e-17
R37,530884.4442310013,2.2179952548355235e-15,6.1704306274712e-17
R37,538579.7247105851,2.2122110193921554e-15,6.154614735454125e-17
R37,546386.5498818677,2.2065056920170286e-15,6.139016966773776e-17
R37,554306.5366083643,2.2008780404034916e-15,6.123650128604649e-17
R37,562341.3251903631,2.195326846881179e-15,6.108494576324905e-17
R37,570492.5797046463,2.189850908115871e-15,6.093564069283058e-17
R37,578761.9883491352,2.184449034825364e-15,6.078838168980646e-17
R37,587151.2637925313,2.179120051482974e-15,6.064331632318023e-17
R37,595662.1435290255,2.173862796033291e-15,6.050023175037248e-17
R37,604296.390238148,2.1686761196057087e-15,6.035928599771758e-17
R37,613055.7921498362,2.1635588862301e-15,6.022025721907432e-17
R37,621942.1634147919,2.1585099725515695e-15,6.008331440892132e-17
R37,630957.3444802093,2.1535282675492644e-15,5.994822614301834e-17
R37,640103.2024709472,2.148612672257806e-15,5.981517292588118e-17
R37,649381.631576228,2.1437620994826804e-15,5.968391315027626e-17
R37,658794.5534419408,2.138975473526254e-15,5.955463940516943e-17
R37,668343.9175686318,2.1342517299097117e-15,5.942709926334583e-17
R37,678031.7017152634,2.129589815091008e-15,5.930149800684774e-17
R37,687859.9123088254,2.1249886861987914e-15,5.917757171757035e-17
R37,697830.5848598845,2.120447310747363e-15,5.905553901538745e-17
R37,707945.7843841563,2.115964666366504e-15,5.893512378463394e-17
R37,718207.6058301893,2.111539740527865e-15,5.881655866608639e-17
R37,728618.1745132467,2.1071715302700768e-15,5.869955460187835e-17
R37,739179.646555479,2.1028590419269527e-15,5.85843589763991e-17
R37,749894.2093324756,2.098601290850161e-15,5.847066900525496e-17
R37,760764.0819262902,2.094397301142318e-15,5.83587475817642e-17
R37,771791.5155850328,2.090246105378023e-15,5.824827736822056e-17
R37,782978.7941891231,2.0861467443376613e-15,5.813953757630057e-17
R37,794328.2347243025,2.082098266728539e-15,5.803219544408235e-17
R37,805842.1877615032,2.078099728912935e-15,5.79265473580373e-17
R37,817523.0379436717,2.0741501946369153e-15,5.782224421380342e-17
R37,829373.2044796505,2.07024873475384e-15,5.771960047836397e-17
R37,841395.1416452174,2.066394426952015e-15,5.76182497373998e-17
R37,853591.3392913886,2.0625863554763376e-15,5.751852549598268e-17
R37,865964.3233600885,2.058823610857047e-15,5.742004301001962e-17
R37,878516.6564072954,2.0551052896294046e-15,5.732315583480098e-17
R37,891250.9381337696,2.0514304940578924e-15,5.722745982173878e-17
R37,904169.8059234748,2.0477983318569657e-15,5.713332964602868e-17
R37,917275.9353898044,2.0442079159144504e-15,5.704034062183032e-17
R37,930572.0409297242,2.040658364006921e-15,5.694888967412233e-17
R37,944060.876285949,2.037148798520718e-15,5.68585303861887e-17
R37,957745.2351172672,2.0336783461682054e-15,5.676968312636836e-17
R37,971627.9515771327,2.0302461377020814e-15,5.668187848914809e-17
R37,985711.9009006431,2.026851307631345e-15,5.659556154649494e-17
R37,1000000.0000000274,2.023492993931594e-15,5.651023857866316e-17
A37,1000.0,3.5027610423860005e-12,9.729888593319225e-14
A37,1014.4952080687361,3.453238573149819e-12,9.592326316983493e-14
A37,1029.2005271944283,3.404423685372739e-12,9.456729541424277e-14
A37,1044.1190029805646,3.3563062690534383e-12,9.323070188731465e-14
A37,1059.2537251772892,3.3088763586431814e-12,9.191320571376843e-14
A37,1074.6078283213178,3.2621241309818735e-12,9.061453408390665e-14
A37,1090.1844923851281,3.2160399032635785e-12,8.933441797479473e-14
A37,1105.98694343556,3.170614131031139e-12,8.807259232012301e-14
A37,1122.018454301964,3.125837406199429e-12,8.682879572642349e-14
A37,1138.2823452540329,3.081700455106847e-12,8.560277065117412e-14
A37,1154.781984689459,3.0381941365946694e-12,8.439426311381255e-14
A37,1171.520789831561,2.9953094401138255e-12,8.320302288223775e-14
A37,1188.5022274370194,2.9530374838587322e-12,8.202880317837372e-14
A37,1205.7298145138755,2.9113695129277974e-12,8.087136087323024e-14
A37,1223.2071190499328,2.8702968975102003e-12,7.973045618676558e-14
A37,1240.9377607517208,2.829811131098575e-12,7.860585289167488e-14
A37,1258.9254117941684,2.789903828727239e-12,7.749731800729593e-14
A37,1277.1737975811443,2.7505667252355924e-12,7.640462201230211e-14
A37,1295.686697517021,2.7117916735563278e-12,7.532753853238916e-14
A37,1314.4679457894238,2.673570643028094e-12,7.426584456205722e-14
A37,1333.5214321633257,2.6358957177322914e-12,7.321932014581148e-14
A37,1352.851102786652,2.598759094853592e-12,7.21877486092258e-14
A37,1372.4609610075638,2.562153083063914e-12,7.117091623338377e-14
A37,1392.3550682035861,2.526070100929488e-12,7.016861249542549e-14
A37,1412.5375446227565,2.4905026753406577e-12,6.918062973594905e-14
A37,1433.012570236965,2.4554434399641454e-12,6.820676340924935e-14
A37,1453.7843856076643,2.420885133717409e-12,6.724681174339498e-14
A37,1474.8572927641271,2.386820599264813e-12,6.630057600037659e-14
A37,1496.235656094436,2.3532427815352706e-12,6.536786012856668e-14
A37,1517.923903249387,2.320144726261085e-12,6.444847103300445e-14
A37,1539.926526059495,2.2875195785376512e-12,6.354221821993872e-14
A37,1562.2480814652934,2.2553605814037436e-12,6.264891407748479e-14
A37,1584.8931924611168,2.2236610744420962e-12,6.176837351194496e-14
A37,1607.866549052564,2.192414492399958e-12,6.090041423908189e-14
A37,1631.1729092278417,2.1616143638293784e-12,6.004485641190131e-14
A37,1654.817099943185,2.13125430974691e-12,5.920152292279772e-14
A37,1678.804018122564,2.1013280423124548e-12,5.837023902247757e-14
A37,1703.1386316718808,2.071829363527014e-12,5.755083263324135e-14
A37,1727.8259805078674,2.042752163949013e-12,5.67431339587165e-14
A37,1752.871177601897,2.014090421428978e-12,5.5946975808549926e-14
A37,1778.2794100389272,1.985838199862305e-12,5.5162193198613496e-14
A37,1804.0559400917907,1.957989647959834e-12,5.438862368739151e-14
A37,1830.2061063110607,1.9305389980359887e-12,5.3626106966309955e-14
A37,1856.735324630711,1.9034805648142444e-12,5.2874485208115164e-14
A37,1883.6490894898054,1.876808744249653e-12,5.2133602646970914e-14
A37,1910.9529749704457,1.8505180123681953e-12,5.140330593913369e-14
A37,1938.6526359522127,1.8246029241227126e-12,5.0683443732451535e-14
A37,1966.7538092833438,1.7990581122651848e-12,4.997386703965383e-14
A37,1995.2623149688852,1.7738782862351408e-12,4.927442879687588e-14
A37,2024.1840573760674,1.7490582310639139e-12,4.85849842498922e-14
A37,2053.525026457152,1.72459280629459e-12,4.790539050128085e-14
A37,2083.291298990005,1.7004769449173654e-12,4.723550690994134e-14
A37,2113.489039836653,1.676705652320123e-12,4.657519462650126e-14
A37,2144.1245032200786,1.653274005254005e-12,4.5924317006472516e-14
A37,2175.2040340195294,1.6301771508137626e-12,4.5282739133492806e-14
A37,2206.7340690845967,1.6074103054326713e-12,4.465032824648541e-14
A37,2238.7211385683468,1.5849687538918159e-12,4.402695325031643e-14
A37,2271.171867279773,1.5628478483435205e-12,4.341248515733721e-14
A37,2304.0929760558533,1.5410430073487436e-12,4.2806796585026213e-14
A37,2337.4912831534966,1.5195497149282107e-12,4.2209762212306226e-14
A37,2371.3737056616637,1.4983635196271226e-12,4.162125826372717e-14
A37,2405.7472609339593,1.477480033593211e-12,4.104116298096462e-14
A37,2440.619068041989,1.4568949316679793e-12,4.046935609308728e-14
A37,2475.9963492497827,1.4366039504909186e-12,3.9905719303656775e-14
A37,2511.8864315095893,1.4166028876165288e-12,3.9350135746610965e-14
A37,2548.296747979356,1.396887600643953e-12,3.8802490489399905e-14
A37,2585.2348395622007,1.3774540063590473e-12,3.82626699740009e-14
A37,2622.7083564682007,1.3582980798887098e-12,3.77305625365415e-14
A37,2660.7250597988204,1.3394158538672921e-12,3.720605783294952e-14
A37,2699.2928231543046,1.320803417614922e-12,3.668904737552806e-14
A37,2738.4196342643727,1.3024569163275625e-12,3.6179423942728256e-14
A37,2778.1135966425472,1.2843725502786486e-12,3.567708213315857e-14
A37,2818.382931264466,1.2665465740321298e-12,3.518191775895288e-14
A37,2859.235978270519,1.248975295666751e-12,3.469382841771236e-14
A37,2900.6811986931666,1.2316550760114238e-12,3.421271286892562e-14
A37,2942.727176209295,1.214582327891522e-12,3.373847162435933e-14
A37,2985.382618917973,1.1977535153859387e-12,3.327100630697004e-14
A37,3028.6563611439774,1.1811651530947706e-12,3.281022026027714e-14
A37,3072.5573652674607,1.164813805417452e-12,3.2356017889190316e-14
A37,3117.0947235801405,1.1486960858412138e-12,3.190830528891608e-14
A37,3162.277660168394,1.132808656239705e-12,3.146698956710616e-14
A37,3208.115532823651,1.117148226181632e-12,3.103197949286887e-14
A37,3254.617834980474,1.101711552249283e-12,3.060318479962548e-14
A37,3301.7941976827356,1.0864954373667795e-12,3.0180516854816826e-14
A37,3349.6543915782927,1.0714967301379368e-12,2.976388794283569e-14
A37,3398.208328942576,1.0567123241935786e-12,2.9353211956039645e-14
A37,3447.4660657315108,1.0421391575481757e-12,2.89484036571078e-14
A37,3497.437803664196,1.0277742119656827e-12,2.854937939199143e-14
A37,3548.133892335772,1.0136145123344273e-12,2.8156056331022795e-14
A37,3599.564831360914,9.996571260509412e-13,2.776835320445719e-14
A37,3651.7412725483955,9.858991624125872e-13,2.7386189521641098e-14
A37,3704.674022107176,9.723377720188643e-13,2.7009486329820776e-14
A37,3758.3740428844612,9.58970146181273e-13,2.6638165410654323e-14
A37,3812.8524566362084,9.457935163416057e-13,2.627215006298642e-14
A37,3868.1205463305423,9.328051534985509e-13,2.591136427596594e-14
A37,3924.189758484557,9.200023676424917e-13,2.5555733536509832e-14
A37,3981.071705534994,9.073825071983752e-13,2.520518397826466e-14
A37,4038.7781682432824,8.949429584765501e-13,2.4859643214507526e-14
A37,4097.321098135438,8.826811451314389e-13,2.4519039462165062e-14
A37,4156.712619977334,8.70594527627952e-13,2.418330240092501e-14
A37,4216.965034285847,8.586806027155315e-13,2.3852362271501256e-14
A37,4278.0908198764055,8.46936902909693e-13,2.3526150761756226e-14
A37,4340.102636447464,8.353609959809892e-13,2.3204600078373366e-14
A37,4403.01332720244,8.239504844512697e-13,2.2887643860818783e-14
A37,4466.835921509658,8.127030050971374e-13,2.257521622555538e-14
A37,4531.583637600846,8.016162284605012e-13,2.226725270870016e-14
A37,4597.26988530875,7.906878583661215e-13,2.1963689281886088e-14
A37,4663.908268844436,7.799156314460455e-13,2.1664463324501178e-14
A37,4731.512589614835,7.692973166708426e-13,2.1369512610274415e-14
A37,4800.0968490811465,7.58830714887533e-13,2.107877631001372e-14
A37,4869.675251658663,7.485136583641197e-13,2.0792193947961432e-14
A37,4940.26220765863,7.383440103406271e-13,2.050970643598003e-14
A37,5011.872336272756,7.283196645865538e-13,2.023125499869099e-14
A37,5084.520468600972,7.184385449646554e-13,1.9956782240090327e-14
A37,5158.2216507230905,7.086986050009431e-13,1.968623103645147e-14
A37,5232.991146814981,6.990978274608444e-13,1.941954563638658e-14
A37,5308.844442309919,6.896342239314077e-13,1.9156670520460178e-14
A37,5385.797247105755,6.803058344094795e-13,1.8897551535747865e-14
A37,5463.865498818579,6.711107268957651e-13,1.864213472107137e-14
A37,5543.065366083543,6.620469969946898e-13,1.8390367477143482e-14
A37,5623.413251903529,6.531127675199772e-13,1.8142197356298098e-14
A37,5704.92579704636,6.443061881058575e-13,1.7897573269348225e-14
A37,5787.619883491247,6.356254348238417e-13,1.765644423864651e-14
A37,5871.512637925207,6.270687098049549e-13,1.741876064282284e-14
A37,5956.621435290147,6.186342408673857e-13,1.718447293197047e-14
A37,6042.963902381372,6.103202811494364e-13,1.6953532911471364e-14
A37,6130.557921498252,6.021251087477302e-13,1.6725892418061548e-14
A37,6219.421634147808,5.940470263605859e-13,1.650150464399509e-14
A37,6309.573444801979,5.860843609364781e-13,1.6280322772699007e-14
A37,6401.032024709357,5.782354633275321e-13,1.606230134457107e-14
A37,6493.816315762163,5.704987079479614e-13,1.584739485089037e-14
A37,6587.945534419289,5.628724924373865e-13,1.5635559142590113e-14
A37,6683.439175686198,5.553552373289664e-13,1.5426749981042813e-14
A37,6780.317017152512,5.479453857222685e-13,1.5220924491197815e-14
A37,6878.59912308813,5.406414029608092e-13,1.5018039667811356e-14
A37,6978.3058485987185,5.334417763142114e-13,1.481805387438843e-14
A37,7079.4578438414355,5.263450146648899e-13,1.4620925303377788e-14
A37,7182.076058301764,5.193496481992235e-13,1.4426613522409205e-14
A37,7286.181745132336,5.1245422810313e-13,1.423507788692123e-14
A37,7391.796465554657,5.056573262620003e-13,1.404627913523914e-14
A37,7498.94209332462,4.9895753496491e-13,1.3860177752048156e-14
A37,7607.640819262764,4.923534666130611e-13,1.36767356139135e-14
A37,7717.915155850188,4.858437534323868e-13,1.3495914301955349e-14
A37,7829.787941891089,4.794270471902672e-13,1.331767679947079e-14
A37,7943.282347242882,4.731020189162821e-13,1.3141985752107228e-14
A37,8058.421877614886,4.668673586269635e-13,1.2968805219306695e-14
A37,8175.23037943657,4.60721775054471e-13,1.2798098880213499e-14
A37,8293.732044796356,4.5466399537915144e-13,1.2629831840724275e-14
A37,8413.951416452024,4.486927649659113e-13,1.2463968783301056e-14
A37,8535.913392913733,4.428068471043601e-13,1.2300475831476596e-14
A37,8659.64323360073,4.37005022752665e-13,1.2139318641677633e-14
A37,8785.166564072795,4.3128609028506107e-13,1.1980464327103126e-14
A37,8912.509381337535,4.2564886524297197e-13,1.1823879489592731e-14
A37,9041.698059234586,4.2009218008968676e-13,1.1669532204867303e-14
A37,9172.75935389788,4.146148839685335e-13,1.1517389992405162e-14
A37,9305.720409297075,4.0921584246451717e-13,1.136742186410807e-14
A37,9440.608762859321,4.038939373693542e-13,1.1219596230072812e-14
A37,9577.452351172502,3.986480664498679e-13,1.1073883012823101e-14
A37,9716.279515771153,3.9347714321968925e-13,1.093025148678524e-14
A37,9857.119009006256,3.883800967142222e-13,1.0788672460307207e-14
A37,10000.000000000096,3.8335587126881836e-13,1.0649116046565045e-14
A37,10144.952080687459,3.7840342630012137e-13,1.051155391567413e-14
A37,10292.005271944381,3.735217360905402e-13,1.0375956994668034e-14
A37,10441.190029805744,3.6870978957578877e-13,1.0242297792094398e-14
A37,10592.537251772992,3.639665901354737e-13,1.0110548024618454e-14
A37,10746.07828321328,3.59291155386662e-13,9.980681016587594e-15
A37,10901.844923851384,3.546825169804021e-13,9.852669250718871e-15
A37,11059.869434355705,3.5013972040115014e-13,9.726486845211153e-15
A37,11220.184543019746,3.4566182476906036e-13,9.60210702587944e-15
A37,11382.823452540435,3.412479026451e-13,9.479504683492584e-15
A37,11547.819846894698,3.3689703983894296e-13,9.358653764615963e-15
A37,11715.207898315717,3.326083352196152e-13,9.239529911956436e-15
A37,11885.022274370305,3.283809005288343e-13,9.12210777106962e-15
A37,12057.298145138866,3.242138601970222e-13,9.006363716601432e-15
A37,12232.07119049944,3.201063511619408e-13,8.892273071906257e-15
A37,12409.377607517323,3.1605752268991927e-13,8.779812924187249e-15
A37,12589.254117941802,3.120665361996328e-13,8.668959253956643e-15
A37,12771.737975811562,3.0813256508839787e-13,8.559689842194655e-15
A37,12956.86697517033,3.042547945609485e-13,8.451981306463233e-15
A37,13144.679457894359,3.004324214606556e-13,8.345812103326221e-15
A37,13335.21432163338,2.966646541031562e-13,8.241159467802626e-15
A37,13528.511027866647,2.9295071211236005e-13,8.138002514418882e-15
A37,13724.609610075766,2.892898262587935e-13,8.036319076556914e-15
A37,13923.55068203599,2.8568123830025504e-13,7.936088909643226e-15
A37,14125.375446227694,2.8212420082474225e-13,7.837290426810416e-15
A37,14330.125702369782,2.78617977095623e-13,7.73990400786773e-15
A37,14537.843856076775,2.7516184089901485e-13,7.643908627551874e-15
A37,14748.572927641406,2.7175507639334483e-13,7.549285274069881e-15
A37,14962.356560944498,2.683969779610552e-13,7.456013466065785e-15
A37,15179.239032494008,2.650868500624253e-13,7.364074784679448e-15
A37,15399.26526059509,2.6182400709147904e-13,7.273449275199598e-15
A37,15622.480814653076,2.5860777323395225e-13,7.18411909674209e-15
A37,15848.931924611312,2.5543748232728055e-13,7.096064804396725e-15
A37,16078.665490525787,2.523124777225919e-13,7.0092691207952126e-15
A37,16311.729092278567,2.4923211214866175e-13,6.92371309438872e-15
A37,16548.170999432,2.4619574757781486e-13,6.839379997350476e-15
A37,16788.040181225795,2.4320275509373544e-13,6.7562513554425745e-15
A37,17031.386316718967,2.402525147611671e-13,6.674310976880819e-15
A37,17278.259805078833,2.373444154974684e-13,6.5935408490625635e-15
A37,17528.711776019132,2.3447785494600197e-13,6.513925303212507e-15
A37,17782.794100389434,2.3165223935132725e-13,6.43544677304821e-15
A37,18040.55940091807,2.288669834361793e-13,6.358090100225475e-15
A37,18302.061063110774,2.261215102801914e-13,6.281838149813651e-15
A37,18567.35324630728,2.2341525120035825e-13,6.206676261768413e-15
A37,18836.49089489823,2.2074764563319546e-13,6.132587717875387e-15
A37,19109.529749704634,2.181181410185822e-13,6.059558344697033e-15
A37,19386.526359522308,2.1552619268525956e-13,5.9875718264189344e-15
A37,19667.538092833624,2.129712637379607e-13,5.916614464947071e-15
A37,19952.62314968904,2.1045282494614937e-13,5.846670332856656e-15
A37,20241.840573760863,2.0797035463434398e-13,5.777726196556008e-15
A37,20535.250264571714,2.0552333857400517e-13,5.709766503292275e-15
A37,20832.91298990025,2.0311126987696213e-13,5.642778473549683e-15
A37,21134.890398366733,2.0073364889036029e-13,5.576746915809261e-15
A37,21441.245032200994,1.9838998309310041e-13,5.511659494612584e-15
A37,21752.0403401955,1.9607978699375775e-13,5.447501366503163e-15
A37,22067.340690846177,1.93802582029951e-13,5.38426063046285e-15
A37,22387.21138568368,1.915578964691465e-13,5.321922778180063e-15
A37,22711.718672797946,1.8934526531087333e-13,5.260476333855284e-15
A37,23040.929760558753,1.8716423019032943e-13,5.1999071116453795e-15
A37,23374.912831535188,1.8501433928336216e-13,5.140204052137689e-15
A37,23713.73705661686,1.828951472127992e-13,5.081353279509582e-15
A37,24057.47260933982,1.8080621495610954e-13,5.023344142288265e-15
A37,24406.19068042012,1.7874710975438463e-13,4.966163062439457e-15
A37,24759.96349249806,1.7671740502260654e-13,4.9097997883634405e-15
A37,25118.864315096132,1.7471668026119559e-13,4.854241027785478e-15
A37,25482.967479793802,1.7274452096881608e-13,4.799476921287988e-15
A37,25852.34839562225,1.7080051855641907e-13,4.7454944505178624e-15
A37,26227.083564682252,1.6888427026250755e-13,4.692284140920847e-15
A37,26607.25059798845,1.669953790696052e-13,4.639833236405838e-15
A37,26992.928231543297,1.6513345362191234e-13,4.588132640332041e-15
A37,27384.19634264398,1.6329810814412828e-13,4.537169847376553e-15
A37,27781.13596642573,1.6148896236142895e-13,4.486936132228137e-15
A37,28183.82931264492,1.5970564142057926e-13,4.437419228991581e-15
A37,28592.359782705455,1.5794777581216424e-13,4.388610777465016e-15
A37,29006.811986931934,1.5621500129392144e-13,4.340498739981127e-15
A37,29427.271762093224,1.5450695881516415e-13,4.293075115589011e-15
A37,29853.82618918001,1.5282329444227177e-13,4.246328083777507e-15
A37,30286.56361144006,1.5116365928523934e-13,4.200249997348693e-15
A37,30725.573652674895,1.4952770942526358e-13,4.154829241991145e-15
A37,31170.947235801697,1.4791510584335764e-13,4.110058519121466e-15
A37,31622.77660168424,1.463255143499741e-13,4.065926409774007e-15
A37,32081.155328236815,1.447586055156236e-13,4.022425959200587e-15
A37,32546.17834980505,1.432140546024756e-13,3.979545933016862e-15
A37,33017.94197682767,1.4169154149692499e-13,3.93727971588986e-15
A37,33496.543915783244,1.401907506431107e-13,3.895616247328418e-15
A37,33982.08328942608,1.387113709773754e-13,3.854549247354752e-15
A37,34474.660657315435,1.372530958636476e-13,3.814067818745789e-15
A37,34974.378036642294,1.3581562302973678e-13,3.774166013180053e-15
A37,35481.33892335806,1.34398654504526e-13,3.734833086127009e-15
A37,35995.64831360948,1.3300189655604988e-13,3.696063417585648e-15
A37,36517.412725484304,1.3162505963044433e-13,3.657846405178143e-15
A37,37046.74022107211,1.3026785829175522e-13,3.620176754253425e-15
A37,37583.74042884497,1.2893001116259402e-13,3.583043994068321e-15
A37,38128.524566362445,1.276112408656276e-13,3.5464431527195032e-15
A37,38681.205463305785,1.2631127396588855e-13,3.510363880587866e-15
A37,39241.89758484594,1.250298409138973e-13,3.474801526287491e-15
A37,39810.71705535032,1.2376667598957942e-13,3.4397458508056292e-15
A37,40387.781682433204,1.2252151724697126e-13,3.4051925214195335e-15
A37,40973.210981354765,1.2129410645969713e-13,3.371131399183029e-15
A37,41567.12619977373,1.2008418906721199e-13,3.3375584685632705e-15
A37,42169.65034285886,1.188915141217924e-13,3.3044636801034715e-15
A37,42780.90819876445,1.1771583423627077e-13,3.271843334373911e-15
A37,43401.026364475045,1.1655690553249664e-13,3.2396874607769393e-15
A37,44030.13327202482,1.1541448759051617e-13,3.2079926752919194e-15
A37,44668.359215097,1.1428834339846045e-13,3.1767490754807996e-15
A37,45315.836376008876,1.1317823930312912e-13,3.1459535924377434e-15
A37,45972.698853087924,1.1208394496126166e-13,3.115596381098898e-15
A37,46639.08268844478,1.1100523329148307e-13,3.0856746877863757e-15
A37,47315.12589614878,1.0994188042691728e-13,3.0561787139221037e-15
A37,48000.9684908119,1.0889366566845424e-13,3.0271060215852668e-15
A37,48696.75251658707,1.0786037143866471e-13,2.9984468476744852e-15
A37,49402.62207658675,1.0684178323634908e-13,2.9701990709804364e-15
A37,50118.72336272801,1.0583768959171395e-13,2.942352952730396e-15
A37,50845.20468601018,1.0484788202216479e-13,2.9149066898164377e-15
A37,51582.21650723137,1.0387215498870481e-13,2.8878505564886413e-15
A37,52329.91146815029,1.0291030585293393e-13,2.8611830695769042e-15
A37,53088.444423099674,1.0196213483463415e-13,2.834894504870914e-15
A37,53857.97247105804,1.0102744496993545e-13,2.808983701433325e-15
A37,54638.654988186296,1.001060420700524e-13,2.7834409249125954e-15
A37,55430.653660835946,9.919773468058171e-14,2.7582653393705543e-15
A37,56234.13251903581,9.830233404135366e-14,2.7334471884149607e-15
A37,57049.25797046412,9.741965404682634e-14,2.708985964358576e-15
A37,57876.198834913,9.654951120701654e-14,2.684871876628563e-15
A37,58715.12637925261,9.569172460895792e-14,2.6611047495407667e-15
A37,59566.21435290201,9.484611587867748e-14,2.637674745938754e-15
A37,60429.63902381426,9.401250914368202e-14,2.6145820264099398e-15
A37,61305.57921498307,9.319073099594845e-14,2.5918166945246334e-15
A37,62194.216341478634,9.238061045540729e-14,2.5693792519439486e-15
A37,63095.73444802036,9.158197893391266e-14,2.5472597299640804e-15
A37,64010.32024709414,9.079467019969146e-14,2.5254589766738473e-15
A37,64938.163157622206,9.001852034226147e-14,2.503966937757799e-15
A37,65879.45534419348,8.925336773781464e-14,2.482784813657977e-15
A37,66834.39175686258,8.84990530150536e-14,2.4619024507464494e-15
A37,67803.17017152572,8.775541902147752e-14,2.441321408336359e-15
A37,68785.99123088192,8.702231079010768e-14,2.4210314193954627e-15
A37,69783.05848598781,8.629957550664549e-14,2.4010344092404325e-15
A37,70794.57843841499,8.558706247705681e-14,2.3813199829229476e-15
A37,71820.76058301827,8.488462309557519e-14,2.3618904395337967e-15
A37,72861.81745132401,8.419211081311475e-14,2.3427352412467753e-15
A37,73917.96465554723,8.350938110608935e-14,2.3238570693604653e-15
A37,74989.42093324687,8.283629144562772e-14,2.3052452277274994e-15
A37,76076.40819262833,8.217270126717903e-14,2.286902788977657e-15
A37,77179.15155850258,8.151847194050261e-14,2.2688188826847333e-15
A37,78297.8794189116,8.087346674003435e-14,2.250996982650889e-15
A37,79432.82347242955,8.023755081561154e-14,2.2334260276645323e-15
A37,80584.2187761496,7.961059116361531e-14,2.2161099032894987e-15
A37,81752.30379436645,7.899245659836378e-14,2.199037340438404e-15
A37,82937.32044796432,7.8383017723961e-14,2.1822126478032262e-15
A37,84139.51416452101,7.778214690643705e-14,2.165624330708624e-15
A37,85359.13392913812,7.718971824623649e-14,2.1492771331551516e-15
A37,86596.43233600809,7.660560755103805e-14,2.1331593165058852e-15
A37,87851.66564072875,7.602969230889902e-14,2.117276073096987e-15
A37,89125.09381337615,7.546185166171873e-14,2.1016154012550407e-15
A37,90416.98059234666,7.49019663790145e-14,2.0861829555629995e-15
A37,91727.5935389796,7.434991883200431e-14,2.070966451491863e-15
A37,93057.20409297157,7.380559296799005e-14,2.055972020705644e-15
A37,94406.08762859405,7.326887428503551e-14,2.041187075212032e-15
A37,95774.52351172586,7.273964980693272e-14,2.0266182395544085e-15
A37,97162.79515771239,7.221780805845184e-14,2.012252600834387e-15
A37,98571.19009006342,7.170323904086714e-14,1.998097293280181e-15
A37,100000.00000000183,7.119583420775589e-14,1.9841390567610678e-15
A37,101449.52080687547,7.069548644106099e-14,1.9703855530479614e-15
A37,102920.0527194447,7.020209002741553e-14,1.9568231515175246e-15
A37,104411.90029805835,6.971554063472053e-14,1.9434600604412176e-15
A37,105925.37251773084,6.923573528897225e-14,1.9302822544560515e-15
A37,107460.78283213373,6.87625723513331e-14,1.9172985084416866e-15
A37,109018.44923851478,6.829595149544028e-14,1.9044943770067548e-15
A37,110598.694343558,6.783577368494721e-14,1.891879222948858e-15
A37,112201.84543019843,6.738194115129307e-14,1.879438154460508e-15
A37,113828.23452540534,6.693435737169362e-14,1.8671811448237912e-15
A37,115478.19846894799,6.649292704734965e-14,1.8550928282687247e-15
A37,117152.0789831582,6.605755608186731e-14,1.8431838124424366e-15
A37,118850.22274370409,6.562815155988513e-14,1.8314382288453478e-15
A37,120572.98145138971,6.520462172588572e-14,1.8198673447435313e-15
A37,122320.71190499548,6.478687596328942e-14,1.808454758856324e-15
A37,124093.77607517432,6.437482477357039e-14,1.7972124247597944e-15
A37,125892.54117941913,6.396837975572929e-14,1.7861233769854814e-15
A37,127717.37975811675,6.356745358586362e-14,1.775200283611759e-15
A37,129568.66975170444,6.31719599969324e-14,1.764425582156393e-15
A37,131446.79457894477,6.278181375869464e-14,1.7538126849603977e-15
