candidate,frequency_hz,output_psd_v2_per_hz,input_psd_v2_per_hz
R37,18836.49089489823,1.3056632942504877e-14,3.6268493612047955e-16
R37,19109.529749704634,1.2896121503873282e-14,3.5822629683218875e-16
R37,19386.526359522308,1.27379034552313e-14,3.5383136244556985e-16
R37,19667.538092833624,1.2581946028137148e-14,3.494992239050726e-16
R37,19952.62314968904,1.2428216922342139e-14,3.452289827916889e-16
R37,20241.840573760863,1.2276684299100575e-14,3.410197559142922e-16
R37,20535.250264571714,1.2127316774576647e-14,3.3687067026993446e-16
R37,20832.91298990025,1.1980083413343218e-14,3.3278086780060767e-16
R37,21134.890398366733,1.1834953721975725e-14,3.287495001957443e-16
R37,21441.245032200994,1.1691897642735979e-14,3.247757338201322e-16
R37,21752.0403401955,1.1550885547347975e-14,3.2085874435222034e-16
R37,22067.340690846177,1.1411888230859836e-14,3.169977218893439e-16
R37,22387.21138568368,1.1274876905596536e-14,3.131918654155918e-16
R37,22711.718672797946,1.1139823195197163e-14,3.094403880904185e-16
R37,23040.929760558753,1.1006699128738266e-14,3.0574251153939407e-16
R37,23374.912831535188,1.0875477134939323e-14,3.020974713327865e-16
R37,23713.73705661686,1.0746130036454642e-14,2.985045110921524e-16
R37,24057.47260933982,1.061863104424233e-14,2.949628881658487e-16
R37,24406.19068042012,1.0492953752018002e-14,2.914718675441825e-16
R37,24759.96349249806,1.0369072130784226e-14,2.8803072773884375e-16
R37,25118.864315096132,1.0246960523440169e-14,2.8463875449941737e-16
R37,25482.967479793802,1.0126593639467863e-14,2.8129524690401517e-16
R37,25852.34839562225,1.0007946549693424e-14,2.779995108689068e-16
R37,26227.083564682252,9.890994681125525e-15,2.7475086545848474e-16
R37,26607.25059798845,9.775713811864229e-15,2.7154863618011865e-16
R37,26992.928231543297,9.662080066085033e-15,2.6839216152117844e-16
R37,27384.19634264398,9.550069909094488e-15,2.65280786020442e-16
R37,27781.13596642573,9.439660142454618e-15,2.622138670408988e-16
R37,28183.82931264492,9.33082789917948e-15,2.591907676089921e-16
R37,28592.359782705455,9.223550638997756e-15,2.5621086343187115e-16
R37,29006.811986931934,9.117806143685691e-15,2.532735354949444e-16
R37,29427.271762093224,9.013572512464654e-15,2.50378177332982e-16
R37,29853.82618918001,8.91082815746526e-15,2.4752418737683876e-16
R37,30286.56361144006,8.809551799255603e-15,2.4471097648767083e-16
R37,30725.573652674895,8.709722462435499e-15,2.4193796004212874e-16
R37,31170.947235801697,8.611319471291111e-15,2.3920456574039264e-16
R37,31622.77660168424,8.514322445511799e-15,2.3651022541981075e-16
R37,32081.155328236815,8.41871129597163e-15,2.338543831466745e-16
R37,32546.17834980505,8.32446622056562e-15,2.3123648674708865e-16
R37,33017.94197682767,8.231567700111075e-15,2.28655996193809e-16
R37,33496.543915783244,8.139996494302453e-15,2.2611237484325265e-16
R37,33982.08328942608,8.0497336377277e-15,2.236050981286138e-16
R37,34474.660657315435,7.960760435940953e-15,2.211336444906176e-16
R37,34974.378036642294,7.873058461588082e-15,2.1869750438937602e-16
R37,35481.33892335806,7.786609550592867e-15,2.16296170916688e-16
R37,35995.64831360948,7.701395798392706e-15,2.1392914913882585e-16
R37,36517.412725484304,7.617399556231712e-15,2.1159594637729966e-16
R37,37046.74022107211,7.534603427504571e-15,2.0929608189586242e-16
R37,37583.74042884497,7.45299026415284e-15,2.0702907683614545e-16
R37,38128.524566362445,7.372543163115014e-15,2.0479446426257069e-16
R37,38681.205463305785,7.29324546282397e-15,2.025917787386965e-16
R37,39241.89758484594,7.215080739755616e-15,2.0042056674442837e-16
R37,39810.71705535032,7.138032805029469e-15,1.982803758778864e-16
R37,40387.781682433204,7.0620857010530476e-15,1.9617076566023548e-16
R37,40973.210981354765,6.9872236982188295e-15,1.940912963478265e-16
R37,41567.12619977373,6.913431291643948e-15,1.9204154014001133e-16
R37,42169.65034285886,6.840693197961387e-15,1.9002106958513256e-16
R37,42780.90819876445,6.7689943521523135e-15,1.8802946920806416e-16
R37,43401.026364475045,6.698319904426479e-15,1.860663234931964e-16
R37,44030.13327202482,6.62865521714659e-15,1.8413122894883724e-16
R37,44668.359215097,6.5599858617963336e-15,1.822237816490082e-16
R37,45315.836376008876,6.492297615991928e-15,1.803435897530877e-16
R37,45972.698853087924,6.425576460535861e-15,1.7849026058809841e-16
R37,46639.08268844478,6.35980857651352e-15,1.766634136421763e-16
R37,47315.12589614878,6.294980342430184e-15,1.7486266716762468e-16
R37,48000.9684908119,6.231078331391311e-15,1.7308765166830937e-16
R37,48696.75251658707,6.1680893083189916e-15,1.7133799600329362e-16
R37,49402.62207658675,6.106000227212123e-15,1.6961334138863673e-16
R37,50118.72336272801,6.044798228443708e-15,1.6791332697999159e-16
R37,50845.20468601018,5.9844706360969165e-15,1.662376044109733e-16
R37,51582.21650723137,5.925004955340234e-15,1.6458582283220098e-16
R37,52329.91146815029,5.866388869838733e-15,1.6295764400891006e-16
R37,53088.444423099674,5.8086102392013054e-15,1.6135272679322688e-16
R37,53857.97247105804,5.751657096470151e-15,1.597707428048227e-16
R37,54638.654988186296,5.6955176456366844e-15,1.5821136031163813e-16
R37,55430.653660835946,5.6401802592020964e-15,1.5667426051881682e-16
R37,56234.13251903581,5.585633475766876e-15,1.5515912083206295e-16
R37,57049.25797046412,5.531865997656756e-15,1.5366563178115224e-16
R37,57876.198834913,5.478866688582677e-15,1.5219347963889377e-16
R37,58715.12637925261,5.426624571334315e-15,1.5074236400681054e-16
R37,59566.21435290201,5.3751288255052785e-15,1.4931197976133143e-16
R37,60429.63902381426,5.324368785252073e-15,1.479020353305758e-16
R37,61305.57921498307,5.274333937084562e-15,1.4651223393795053e-16
R37,62194.216341478634,5.22501391768842e-15,1.4514229260042974e-16
R37,63095.73444802036,5.17639851177718e-15,1.437919226386076e-16
R37,64010.32024709414,5.128477649976582e-15,1.4246084942823218e-16
R37,64938.163157622206,5.081241406739021e-15,1.4114879214341262e-16
R37,65879.45534419348,5.034679998287591e-15,1.3985548429525294e-16
R37,66834.39175686258,4.988783780587059e-15,1.3858065267451665e-16
R37,67803.17017152572,4.943543247347442e-15,1.373240387118611e-16
R37,68785.99123088192,4.898949028055742e-15,1.3608537658323127e-16
R37,69783.05848598781,4.8549918860320755e-15,1.3486441542928142e-16
R37,70794.57843841499,4.811662716517006e-15,1.3366089658607158e-16
R37,71820.76058301827,4.768952544786152e-15,1.324745767017883e-16
R37,72861.81745132401,4.72685252428925e-15,1.3130520405284277e-16
R37,73917.96465554723,4.685353934817463e-15,1.3015254259887362e-16
R37,74989.42093324687,4.6444481806984775e-15,1.2901634734237893e-16
R37,76076.40819262833,4.604126789012287e-15,1.2789638936471957e-16
R37,77179.15155850258,4.56438140783756e-15,1.2679243018546388e-16
R37,78297.8794189116,4.525203804521864e-15,1.2570424782428805e-16
R37,79432.82347242955,4.486585863973607e-15,1.2463161011391104e-16
R37,80584.2187761496,4.448519586981693e-15,1.235743018349642e-16
R37,81752.30379436645,4.4109970885580126e-15,1.2253209693418237e-16
R37,82937.32044796432,4.37401059630255e-15,1.2150478678182624e-16
R37,84139.51416452101,4.337552448794155e-15,1.2049215124419127e-16
R37,85359.13392913812,4.301615094001347e-15,1.1949398811568325e-16
R37,86596.43233600809,4.266191087717627e-15,1.1851008299219227e-16
R37,87851.66564072875,4.23127309201971e-15,1.175402399326282e-16
R37,89125.09381337615,4.196853873744748e-15,1.1658425007676143e-16
R37,90416.98059234666,4.162926302993541e-15,1.1564192359389433e-16
R37,91727.5935389796,4.1294833516505e-15,1.1471305698617975e-16
R37,93057.20409297157,4.096518091928207e-15,1.1379746638483103e-16
R37,94406.08762859405,4.0640236949314285e-15,1.128949534767335e-16
R37,95774.52351172586,4.031993429240459e-15,1.1200534021197271e-16
R37,97162.79515771239,4.000420659517092e-15,1.111284332882903e-16
R37,98571.19009006342,3.96929884512877e-15,1.1026406033693917e-16
R37,100000.00000000183,3.93862153879063e-15,1.09412032896283e-16
R37,101449.52080687547,3.908382385232426e-15,1.0857218414643662e-16
R37,102920.0527194447,3.878575119878078e-15,1.0774433029949425e-16
R37,104411.90029805835,3.849193567547543e-15,1.0692830995717261e-16
R37,105925.37251773084,3.820231641176251e-15,1.0612394384169429e-16
R37,107460.78283213373,3.79168334055326e-15,1.0533107585441225e-16
R37,109018.44923851478,3.763542751077612e-15,1.0454953106712224e-16
R37,110598.694343558,3.735804042528969e-15,1.0377915856386636e-16
R37,112201.84543019843,3.708461467861565e-15,1.0301978760827394e-16
R37,113828.23452540534,3.681509362010919e-15,1.0227127235515942e-16
R37,115478.19846894799,3.654942140718588e-15,1.0153344610511289e-16
R37,117152.0789831582,3.628754299373928e-15,1.0080616797674135e-16
R37,118850.22274370409,3.6029404118721405e-15,1.0008927515519782e-16
R37,120572.98145138971,3.5774951294879704e-15,9.938263162097926e-17
R37,122320.71190499548,3.5524131797678216e-15,9.86860782936792e-17
R37,124093.77607517432,3.527689365433156e-15,9.799948391850187e-17
R37,125892.54117941913,3.5033185633035773e-15,9.732269300170187e-17
R37,127717.37975811675,3.479295723233316e-15,9.665557896102634e-17
R37,129568.66975170444,3.4556158670628952e-15,9.599798974354627e-17
R37,131446.79457894477,3.43227408758608e-15,9.534980335205638e-17
R37,133352.14321633498,3.4092655475302054e-15,9.471087103056641e-17
R37,135285.11027866765,3.3865854785528312e-15,9.408107528444879e-17
R37,137246.09610075885,3.364229180251899e-15,9.346027051228325e-17
R37,139235.5068203611,3.342192019187905e-15,9.284834364428013e-17
R37,141253.75446227816,3.3204694279238595e-15,9.22451520927552e-17
R37,143301.25702369906,3.2990569040748458e-15,9.165058713986958e-17
R37,145378.43856076902,3.277950009373768e-15,9.106450907217758e-17
R37,147485.72927641534,3.257144368748546e-15,9.048681345573107e-17
R37,149623.56560944626,3.236635669412881e-15,8.991736331290364e-17
R37,151792.39032494137,3.216419659971535e-15,8.935605843034297e-17
R37,153992.6526059522,3.19649214953439e-15,8.880276442889697e-17
R37,156224.80814653207,3.176849006845737e-15,8.825738525757921e-17
R37,158489.31924611444,3.157486159426752e-15,8.77197889988078e-17
R37,160786.6549052592,3.1383995927273733e-15,8.718988371044016e-17
R37,163117.290922787,3.119585349291315e-15,8.666753980039786e-17
R37,165481.70999432137,3.1010395279323507e-15,8.61526693869729e-17
R37,167880.4018122593,3.082758282924819e-15,8.564514506765297e-17
R37,170313.86316719104,3.0647378232000957e-15,8.514488297754276e-17
R37,172782.59805078973,3.04697441155966e-15,8.465175776808369e-17
R37,175287.11776019275,3.0294643638952667e-15,8.416568955295995e-17
R37,177827.9410038958,3.0122040484234082e-15,8.368655490156917e-17
R37,180405.5940091822,2.995189884928665e-15,8.321427787273714e-17
R37,183020.61063110924,2.9784183440156013e-15,8.274873681788415e-17
R37,185673.5324630743,2.961885946375431e-15,8.22898597130131e-17
R37,188364.90894898382,2.945589262059629e-15,8.183752655479599e-17
R37,191095.2974970479,2.9295249097657176e-15,8.139166921353239e-17
R37,193865.26359522465,2.9136895561297024e-15,8.09521691938656e-17
R37,196675.3809283378,2.8980799150327827e-15,8.051896224308728e-17
R37,199526.231496892,2.8826927469154365e-15,8.009193123539514e-17
R37,202418.40573761027,2.86752485809837e-15,7.967101578314674e-17
R37,205352.50264571878,2.852573100118485e-15,7.925609999047769e-17
R37,208329.12989900415,2.837834369069541e-15,7.884712732865767e-17
R37,211348.90398366898,2.8233056049532313e-15,7.844398299064914e-17
R37,214412.4503220116,2.808983791039414e-15,7.804661430622338e-17
R37,217520.40340195672,2.7948659532364655e-15,7.765490741428466e-17
R37,220673.4069084635,2.780949159465772e-15,7.726881350859968e-17
R37,223872.11385683858,2.76723051905006e-15,7.688821952906042e-17
R37,227117.18672798126,2.753707182108735e-15,7.651308054502626e-17
R37,230409.29760558935,2.7403763389571464e-15,7.614328415025206e-17
R37,233749.12831535374,2.7272352195202895e-15,7.577878930759829e-17
R37,237137.3705661705,2.7142810927508505e-15,7.54194841147835e-17
R37,240574.72609340012,2.701511266054903e-15,7.506533145251363e-17
R37,244061.90680420317,2.688923084727823e-15,7.471621976970488e-17
R37,247599.6349249826,2.676513931395231e-15,7.437211589598007e-17
R37,251188.64315096333,2.664281225462798e-15,7.403290847543436e-17
R37,254829.67479794007,2.652222422573139e-15,7.369856832459122e-17
R37,258523.48395622458,2.6403350140705123e-15,7.33689841231138e-17
R37,262270.8356468246,2.628616526470654e-15,7.304413071953632e-17
R37,266072.5059798866,2.617064520940966e-15,7.27238966655417e-17
R37,269929.2823154351,2.6056765927832074e-15,7.240826089425444e-17
R37,273841.963426442,2.5944503709302935e-15,7.209711166153799e-17
R37,277811.35966425954,2.583383517438627e-15,7.179043204524225e-17
R37,281838.2931264515,2.5724737269972214e-15,7.148810983290043e-17
R37,285923.5978270569,2.561718726439933e-15,7.119013231551989e-17
R37,290068.1198693217,2.551116274259952e-15,7.089638663459146e-17
R37,294272.71762093465,2.5406641601384993e-15,7.060686437083779e-17
R37,298538.26189180254,2.5303602044719305e-15,7.032145183658782e-17
R37,302865.6361144031,2.5202022579096636e-15,7.00401449875112e-17
R37,307255.7365267515,2.5101882008961557e-15,6.976282911766765e-17
R37,311709.4723580195,2.500315943219894e-15,6.948950465195634e-17
R37,316227.76601684495,2.4905834235653197e-15,6.922005567069877e-17
R37,320811.55328237073,2.4809886090741798e-15,6.895448717185501e-17
R37,325461.78349805315,2.4715294949098922e-15,6.869268181949515e-17
R37,330179.4197682794,2.4622041038277003e-15,6.843464929824349e-17
R37,334965.4391578352,2.4530104857505403e-15,6.818027064606189e-17
R37,339820.8328942636,2.4439467173500987e-15,6.792956035817351e-17
R37,344746.6065731572,2.4350109016337916e-15,6.768239762865758e-17
R37,349743.7803664258,2.4262011675335598e-15,6.743880189800794e-17
R37,354813.3892335835,2.4175156695019604e-15,6.719865029002984e-17
R37,359956.4831360978,2.4089525871166784e-15,6.69619673365799e-17
R37,365174.12725484604,2.400510124681757e-15,6.67286278557969e-17
R37,370467.4022107242,2.392186510837898e-15,6.649866162871371e-17
R37,375837.4042884528,2.3839799981811886e-15,6.627194092251385e-17
R37,381285.24566362763,2.375888862877466e-15,6.604850093762764e-17
R37,386812.0546330611,2.3679114042877146e-15,6.582821113472312e-17
R37,392418.97584846267,2.360045944596983e-15,6.561111231689299e-17
R37,398107.17055350647,2.3522908284442315e-15,6.539707087168144e-17
R37,403877.8168243354,2.3446444225574695e-15,6.518613340178907e-17
R37,409732.109813551,2.337105115396826e-15,6.497816294299785e-17
R37,415671.2619977407,2.329671316795829e-15,6.477321210883254e-17
R37,421696.5034285921,2.3223414576099052e-15,6.457114029233292e-17
R37,427809.0819876481,2.315113989366355e-15,6.437200634418707e-17
R37,434010.2636447541,2.307987383921758e-15,6.417566571017278e-17
R37,440301.3327202518,2.300960133118168e-15,6.398218372020781e-17
R37,446683.5921509737,2.294030748444562e-15,6.379141155416514e-17
R37,453158.3637600925,2.2871977607038148e-15,6.360342128008472e-17
R37,459726.9885308831,2.2804597196815432e-15,6.341805947806529e-17
R37,466390.82688445173,2.273815193813798e-15,6.323540523043329e-17
R37,473151.25896149175,2.267262769867497e-15,6.305530016765745e-17
R37,480009.68490812305,2.2608010526133855e-15,6.287783068105456e-17
R37,486967.5251658748,2.2544286645078684e-15,6.27028330845172e-17
R37,494026.2207658717,2.2481442453780718e-15,6.253040139253031e-17
R37,501187.2336272844,2.2419464521060428e-15,6.236036621731065e-17
R37,508452.0468601062,2.235833958318924e-15,6.219282953087452e-17
R37,515822.1650723182,2.229805454078636e-15,6.202761583957389e-17
R37,523299.11468150746,2.2238596455785236e-15,6.186483542887627e-17
R37,530884.4442310013,2.2179952548355235e-15,6.1704306274712e-17
R37,538579.7247105851,2.2122110193921554e-15,6.154614735454125e-17
R37,546386.5498818677,2.2065056920170286e-15,6.139016966773776e-17
R37,554306.5366083643,2.2008780404034916e-15,6.123650128604649e-17
R37,562341.3251903631,2.195326846881179e-15,6.108494576324905e-17
R37,570492.5797046463,2.189850908115871e-15,6.093564069283058e-17
R37,578761.9883491352,2.184449034825364e-15,6.078838168980646e-17
R37,587151.2637925313,2.179120051482974e-15,6.064331632318023e-17
R37,595662.1435290255,2.173862796033291e-15,6.050023175037248e-17
R37,604296.390238148,2.1686761196057087e-15,6.035928599771758e-17
R37,613055.7921498362,2.1635588862301e-15,6.022025721907432e-17
R37,621942.1634147919,2.1585099725515695e-15,6.008331440892132e-17
R37,630957.3444802093,2.1535282675492644e-15,5.994822614301834e-17
R37,640103.2024709472,2.148612672257806e-15,5.981517292588118e-17
R37,649381.631576228,2.1437620994826804e-15,5.968391315027626e-17
R37,658794.5534419408,2.138975473526254e-15,5.955463940516943e-17
R37,668343.9175686318,2.1342517299097117e-15,5.942709926334583e-17
R37,678031.7017152634,2.129589815091008e-15,5.930149800684774e-17
R37,687859.9123088254,2.1249886861987914e-15,5.917757171757035e-17
R37,697830.5848598845,2.120447310747363e-15,5.905553901538745e-17
R37,707945.7843841563,2.115964666366504e-15,5.893512378463394e-17
R37,718207.6058301893,2.111539740527865e-15,5.881655866608639e-17
R37,728618.1745132467,2.1071715302700768e-15,5.869955460187835e-17
R37,739179.646555479,2.1028590419269527e-15,5.85843589763991e-17
R37,749894.2093324756,2.098601290850161e-15,5.847066900525496e-17
R37,760764.0819262902,2.094397301142318e-15,5.83587475817642e-17
R37,771791.5155850328,2.090246105378023e-15,5.824827736822056e-17
R37,782978.7941891231,2.0861467443376613e-15,5.813953757630057e-17
R37,794328.2347243025,2.082098266728539e-15,5.803219544408235e-17
R37,805842.1877615032,2.078099728912935e-15,5.79265473580373e-17
R37,817523.0379436717,2.0741501946369153e-15,5.782224421380342e-17
R37,829373.2044796505,2.07024873475384e-15,5.771960047836397e-17
R37,841395.1416452174,2.066394426952015e-15,5.76182497373998e-17
R37,853591.3392913886,2.0625863554763376e-15,5.751852549598268e-17
R37,865964.3233600885,2.058823610857047e-15,5.742004301001962e-17
R37,878516.6564072954,2.0551052896294046e-15,5.732315583480098e-17
R37,891250.9381337696,2.0514304940578924e-15,5.722745982173878e-17
R37,904169.8059234748,2.0477983318569657e-15,5.713332964602868e-17
R37,917275.9353898044,2.0442079159144504e-15,5.704034062183032e-17
R37,930572.0409297242,2.040658364006921e-15,5.694888967412233e-17
R37,944060.876285949,2.037148798520718e-15,5.68585303861887e-17
R37,957745.2351172672,2.0336783461682054e-15,5.676968312636836e-17
R37,971627.9515771327,2.0302461377020814e-15,5.668187848914809e-17
R37,985711.9009006431,2.026851307631345e-15,5.659556154649494e-17
R37,1000000.0000000274,2.023492993931594e-15,5.651023857866316e-17
AL37W,1000.0,2.0566548182203006e-12,5.712928086759651e-14
AL37W,1014.4952080687361,2.0277986674586666e-12,5.6327721972785124e-14
AL37W,1029.2005271944283,1.9993548159332458e-12,5.5537615814522616e-14
AL37W,1044.1190029805646,1.9713173726670314e-12,5.4758798787967845e-14
AL37W,1059.2537251772892,1.9436805308537984e-12,5.3991109559407554e-14
AL37W,1074.6078283213178,1.9164385666554737e-12,5.3234389167736425e-14
AL37W,1090.1844923851281,1.8895858380166654e-12,5.2488480854648864e-14
AL37W,1105.98694343556,1.8631167834961603e-12,5.175323017108127e-14
AL37W,1122.018454301964,1.8370259211150784e-12,5.102848480426319e-14
AL37W,1138.2823452540329,1.8113078472215192e-12,5.0314094689216417e-14
AL37W,1154.781984689459,1.7859572353714193e-12,4.9609911832516183e-14
AL37W,1171.520789831561,1.7609688352253812e-12,4.8915790428946016e-14
AL37W,1188.5022274370194,1.7363374714613012e-12,4.823158668181515e-14
AL37W,1205.7298145138755,1.7120580427024949e-12,4.755715892487423e-14
AL37W,1223.2071190499328,1.688125520461174e-12,4.6892367439032244e-14
AL37W,1240.9377607517208,1.664534948096987e-12,4.623707457964158e-14
AL37W,1258.9254117941684,1.6412814397904557e-12,4.559114458945438e-14
AL37W,1277.1737975811443,1.6183601795310893e-12,4.495444373139134e-14
AL37W,1295.686697517021,1.5957664201199318e-12,4.43268400975737e-14
AL37W,1314.4679457894238,1.5734954821863803e-12,4.370820374769419e-14
AL37W,1333.5214321633257,1.5515427532190473e-12,4.3098406513957966e-14
AL37W,1352.851102786652,1.5299036866104612e-12,4.2497322145179435e-14
AL37W,1372.4609610075638,1.5085738007154283e-12,4.190482610746083e-14
AL37W,1392.3550682035861,1.4875486779228434e-12,4.13207957341445e-14
AL37W,1412.5375446227565,1.4668239637407593e-12,4.0745110022053446e-14
AL37W,1433.012570236965,1.4463953658945343e-12,4.0177649787433836e-14
AL37W,1453.7843856076643,1.4262586534378602e-12,3.961829745757804e-14
AL37W,1474.8572927641271,1.4064096558765012e-12,3.9066937232897785e-14
AL37W,1496.235656094436,1.3868442623045418e-12,3.852345487374545e-14
AL37W,1517.923903249387,1.3675584205529835e-12,3.798773786876374e-14
AL37W,1539.926526059495,1.348548136350499e-12,3.7459675216716784e-14
AL37W,1562.2480814652934,1.3298094724961884e-12,3.693915760126825e-14
AL37W,1584.8931924611168,1.3113385480441477e-12,3.642607716762859e-14
AL37W,1607.866549052564,1.2931315374996846e-12,3.592032770391953e-14
AL37W,1631.1729092278417,1.2751846700270337e-12,3.5421804412438916e-14
AL37W,1654.817099943185,1.2574942286683705e-12,3.4930404097775945e-14
AL37W,1678.804018122564,1.2400565495740023e-12,3.444602493248929e-14
AL37W,1703.1386316718808,1.222868021243555e-12,3.3968566652144285e-14
AL37W,1727.8259805078674,1.2059250837779878e-12,3.34979303151948e-14
AL37W,1752.871177601897,1.1892242281423172e-12,3.303401850511928e-14
AL37W,1778.2794100389272,1.1727619954388551e-12,3.257673508429168e-14
AL37W,1804.0559400917907,1.1565349761908418e-12,3.212598540340027e-14
AL37W,1830.2061063110607,1.1405398096363169e-12,3.168167604908667e-14
AL37W,1856.735324630711,1.1247731830320684e-12,3.1243715060838646e-14
AL37W,1883.6490894898054,1.1092318309675382e-12,3.0812011672169824e-14
AL37W,1910.9529749704457,1.0939125346885203e-12,3.038647653518493e-14
AL37W,1938.6526359522127,1.0788121214305328e-12,2.9967021455066496e-14
AL37W,1966.7538092833438,1.0639274637617055e-12,2.9553559622518496e-14
AL37W,1995.2623149688852,1.0492554789350633e-12,2.914600534131966e-14
AL37W,2024.1840573760674,1.034793128250055e-12,2.874427426885888e-14
AL37W,2053.525026457152,1.0205374164232184e-12,2.8348283136507975e-14
AL37W,2083.291298990005,1.0064853909678229e-12,2.7957949998470555e-14
AL37W,2113.489039836653,9.926341415823855e-13,2.7573193944719283e-14
AL37W,2144.1245032200786,9.789807995479197e-13,2.7193935358388026e-14
AL37W,2175.2040340195294,9.655225371337979e-13,2.682009562101199e-14
AL37W,2206.7340690845967,9.522565670120995e-13,2.645159737870092e-14
AL37W,2238.7211385683468,9.39180141680334e-13,2.6088364239412116e-14
AL37W,2271.171867279773,9.262905528924044e-13,2.5730321048151893e-14
AL37W,2304.0929760558533,9.135851310977028e-13,2.5377393576003492e-14
AL37W,2337.4912831534966,9.010612448882266e-13,2.5029508804612733e-14
AL37W,2371.3737056616637,8.887163004535846e-13,2.4686594606684338e-14
AL37W,2405.7472609339593,8.765477410437958e-13,2.4348580040016997e-14
AL37W,2440.619068041989,8.645530464397661e-13,2.401539501917318e-14
AL37W,2475.9963492497827,8.527297324313199e-13,2.368697061933843e-14
AL37W,2511.8864315095893,8.41075350302705e-13,2.3363238738860293e-14
AL37W,2548.296747979356,8.29587486325434e-13,2.3044132413217014e-14
AL37W,2585.2348395622007,8.182637612583829e-13,2.272958546811167e-14
AL37W,2622.7083564682007,8.071018298550238e-13,2.241953284384559e-14
AL37W,2660.7250597988204,7.960993803777053e-13,2.2113910238644014e-14
AL37W,2699.2928231543046,7.852541341188676e-13,2.181265444374039e-14
AL37W,2738.4196342643727,7.745638449291011e-13,2.1515702976599587e-14
AL37W,2778.1135966425472,7.640262987519483e-13,2.122299442703017e-14
AL37W,2818.382931264466,7.536393131653491e-13,2.093446807996078e-14
AL37W,2859.235978270519,7.434007369296422e-13,2.0650064272908813e-14
AL37W,2900.6811986931666,7.333084495420222e-13,2.036972400795445e-14
AL37W,2942.727176209295,7.233603607973625e-13,2.009338932090621e-14
AL37W,2985.382618917973,7.13554410355314e-13,1.982100288210557e-14
AL37W,3028.6563611439774,7.038885673135872e-13,1.9552508377642173e-14
AL37W,3072.5573652674607,6.943608297873353e-13,1.9287850098609924e-14
AL37W,3117.0947235801405,6.849692244945412e-13,1.9026973334737475e-14
AL37W,3162.277660168394,6.757118063473332e-13,1.876982395170439e-14
AL37W,3208.115532823651,6.665866580491362e-13,1.8516348797565563e-14
AL37W,3254.617834980474,6.57591889697582e-13,1.8266495267723094e-14
AL37W,3301.7941976827356,6.487256383930925e-13,1.8020211724537334e-14
AL37W,3349.6543915782927,6.399860678530532e-13,1.7777447049536353e-14
AL37W,3398.208328942576,6.313713680314999e-13,1.7538151076620304e-14
AL37W,3447.4660657315108,6.228797547442408e-13,1.7302274131077062e-14
AL37W,3497.437803664196,6.145094692993348e-13,1.7069767476801274e-14
AL37W,3548.133892335772,6.062587781328472e-13,1.6840582841669567e-14
AL37W,3599.564831360914,5.981259724498087e-13,1.6614672879211135e-14
AL37W,3651.7412725483955,5.901093678703114e-13,1.6391990679881442e-14
AL37W,3704.674022107176,5.822073040806518e-13,1.6172490247636974e-14
AL37W,3758.3740428844612,5.74418144489464e-13,1.5956125996629705e-14
AL37W,3812.8524566362084,5.667402758887654e-13,1.5742853243155676e-14
AL37W,3868.1205463305423,5.59172108119843e-13,1.5532627687276947e-14
AL37W,3924.189758484557,5.517120737439135e-13,1.5325405920629877e-14
AL37W,3981.071705534994,5.443586277174926e-13,1.5121144892464108e-14
AL37W,4038.7781682432824,5.371102470723986e-13,1.4919802433814938e-14
AL37W,4097.321098135438,5.299654306003268e-13,1.4721336707430844e-14
AL37W,4156.712619977334,5.229226985419376e-13,1.4525706748832704e-14
AL37W,4216.965034285847,5.159805922803764e-13,1.433287189958317e-14
AL37W,4278.0908198764055,5.091376740391833e-13,1.4142792365774541e-14
AL37W,4340.102636447464,5.023925265845089e-13,1.3955428634074265e-14
AL37W,4403.01332720244,4.957437529315917e-13,1.3770742048203194e-14
AL37W,4466.835921509658,4.891899760554234e-13,1.3588694207171237e-14
AL37W,4531.583637600846,4.827298386055569e-13,1.3409247560328934e-14
AL37W,4597.26988530875,4.76362002624977e-13,1.3232364787186562e-14
AL37W,4663.908268844436,4.700851492729967e-13,1.305800941164301e-14
AL37W,4731.512589614835,4.638979785521097e-13,1.2886145162760163e-14
AL37W,4800.0968490811465,4.577992090387429e-13,1.2716736608795898e-14
AL37W,4869.675251658663,4.5178757761786245e-13,1.2549748498282847e-14
AL37W,4940.26220765863,4.4586183922136097e-13,1.238514641451561e-14
AL37W,5011.872336272756,4.400207665701948e-13,1.2222896096259344e-14
AL37W,5084.520468600972,4.342631499201931e-13,1.206296411336584e-14
AL37W,5158.2216507230905,4.285877968115085e-13,1.1905317166413097e-14
AL37W,5232.991146814981,4.2299353182164114e-13,1.1749922784150047e-14
AL37W,5308.844442309919,4.1747919632199255e-13,1.1596748601342486e-14
AL37W,5385.797247105755,4.120436482379021e-13,1.1445763078772894e-14
AL37W,5463.865498818579,4.0668576181210267e-13,1.1296934758541768e-14
AL37W,5543.065366083543,4.014044273715644e-13,1.1150233007375945e-14
AL37W,5623.413251903529,3.9619855109766397e-13,1.1005627248606787e-14
AL37W,5704.92579704636,3.910670547996414e-13,1.0863087729569301e-14
AL37W,5787.619883491247,3.860088756912881e-13,1.0722584729449538e-14
AL37W,5871.512637925207,3.81022966170831e-13,1.0584089351586591e-14
AL37W,5956.621435290147,3.76108293603958e-13,1.0447572706351462e-14
AL37W,6042.963902381372,3.7126384010994287e-13,1.031300672919512e-14
